"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
2702764	4269	0	30	6005	0	24866	0	0	6217	0	61536	0	21141		8632	10692	2198	24836	37627	0	2768	1074	1467	966	7740	15481	1450	674	23171	9209	7270	4750	0	16714	21229	0	0	16479	4924	0		0		0		0		0	true							
2705112	10990	0	0	57185	0	72473	0	0	0	0	115642	0	0		22391	41580	4925	72473	115642	0	0	2378	0	0	7452	24179	10539	235	31631	3875	9436	7356	0	20014	20667	0	0	13311	0	0		0		0		0		0	true							
2705895	649047	0	1340458	4172135	0	4185649	0	0	3428511	0	2639827	0	0		79763	1867424	0	2845191	2561153	0	78674	0	3428511	3428511	43221	48301	1986	373	91522	12718	15988	769	0	14118	29475	2723512	0	28706	0	0		0		2723512		0		0	true	38417	1362745	0	1867424	3849	645198	
2708122	75686	0	13637	411899	0	651415	0	0	0	0	738516	0	47404		88561	381391	21003	636500	688385	1278	2727	0	0	0	67651	107459	13985	1211	175110	36485	44239	10408	0	101745	91132	167129	0	80724	0	0		0		143721		0		143721	true							
2713920	0	0	0	20602	0	20602	0	0	0	0	831243	0	0		0	831243	0	20602	831243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850843		1002		0		0		851845	false							
2716088	469790	0	108	1699	0	4638	0	0	46158	0	808297	0	68564		30208	48993	8018	4530	739485	0	248	1377	0	0	47061	41756	3016	523	68371	95268	89988	5000	6902	62150	197158	20446	0	139098	0	0		0		0		0		0	true							
2718596	59219	0	15121	55368	0	114651	0	0	0	0	189565	0	17208		36731	10545	9218	99530	172357	0	0	3200	0	0	44171	27818	3519	81	70616	21340	22391	482	0	38858	44213	0	0	43731	0	0		0		0		0		0	false							
2719810	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2723376	111179	0	0	0	0	0	0	0	0	0	112176	0	0		0	0	0	0	111179	0	997	0	0	0	0	997	0	0	997	0	0	0	0	997	0	0	0	0	997	0		0		0		0		0	false							
2724766	7277	0	169	15781	0	23553	0	0	0	0	27658	0	1434		10825	2775	1563	23384	26224	0	0	343	0	0	5075	9589	1700	582	14664	0	660	0	0	6121	660	0	0	660	0	0		0		0		0		0	true							
2726050	7769	0	1446	14696	0	23708	0	0	26513	0	82740	0	3383		15795	11682	2313	22262	79357	0	0	465	26513	8306	14418	25303	9460	2062	39721	1828	2905	4924	2390	35447	12047	0	0	4733	0	0		0		0		0		0	true							
2729677	0	0	0	500	0	500	0	0	0	0	0	0	0		0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2730431	50520	0	0	105181	0	111737	14105	0	176213	0	268982	0	0		188182	0	6247	97632	268272	0	710	2924	173937	55208	17018	57421	84603	48257	74439	1327	5119	3982	735	19117	11163	0	2276	6446	198	0		0		0		0		0	true							
2732565	34180	0	59208	104407	0	213839	0	0	32851	0	273828	0	19565		74185	62780	6529	154198	254263	433	0	2553	32851	13500	7061	98572	21470	834	105633	15588	33072	272	0	53752	48932	0	0	48660	0	0		0		0		0		0	true							
2733263	29883	0	19233	159066	0	240216	0	0	0	0	195710	0	35960		17016	92882	3578	220983	159750	0	0	986	0	0	3334	26532	2407	235	29866	2415	25473	12550	0	15492	40438	1946	0	27888	0	0		0		0		0		0	true							
2734729	31623	0	9908	2204401	0	2204401	0	0	0	0	1667814	0	19874		4275	1402869	248	2193749	1646228	744	1712	0	0	0	35497	6492	0	0	41989	151761	39573	0	0	37713	191334	118620	0	191334	0	0		0		78308		0		78308	true	85974	162905	134350	1268519	6060	25562	
2735137	13622	0	5945	24379	0	52111	0	0	40382	0	146496	0	21934		63457	26860	1003	45423	121096	743	3466	397	40382	14991	15878	31501	18086	8376	47379	12238	18622	1313	0	10385	32173	36900	0	30860	3466	0		0		15301		0		15301	true							
2735146	11636606	0	18111	8209514	0	8209514	0	0	927323	0	26606140	0	335181		2937593	7528664	424163	8165596	26014966	25807	255993	176259	927323	723180	1228801	3343422	825807	133613	4572223	455850	1167564	237525	48288	2594049	1909227	183249	0	1623414	1953662	0		0		3706355		0		3706355	true	16090	4329854	6283919	727785	11577908	58697	
2736219	324013	0	25134	84372	0	189668	0	0	472303	0	1181690	0	216		408209	72039	16621	162553	970336	1981	211138	10863	472303	377389	145373	389318	180963	6563	534691	10823	40176	10604	1818	314008	63421	7388	0	50999	185353	0		0		0		0		0	true							
2736291	1758658	0	147691	1736216	0	2723623	0	50000	728969	496	9222573	0	541059		1500501	2681988	62201	2572462	8624526	3470	6492	27439	728969	357866	543486	1449333	771540	190041	1992819	920430	686830	161631	58636	1453899	1827527	875914	0	1607260	2131060	0		0		689418		0		689418	true	136965	692	6092	2518210	925	1757732	
2736451	99760	0	16254	233585	0	304192	0	0	18000	0	478827	0	21189		142424	99058	20288	287938	455972	0	1666	4778	18000	10000	80020	118735	29650	8451	198755	11894	27406	2376	1477	94432	43153	25647	0	39300	0	0		0		15592		0		15592	true							
2736714	558416	585	11156	181586	0	186862	0	0	135089	248	1443660	1386	148865		7144	815098	2065	173387	1288205	1734	4956	723	135089	135089	7405	6374	2377	41	13779	43088	10861	0	0	9053	53949	465003	0	53949	0	0		0		427339		0		427339	true							
2737980	179129	0	65404	892458	0	914963	0	0	3038544	0	3582096	0	248		2821516	207068	14759	777086	3432886	72473	148962	11068	3038544	2951213	2803624	99257	81122	58982	2902880	72959	48777	17440	13739	221468	152915	0	0	121735	215744	0		0		372743		254		0	true	13242	14196	193779	13289	108113	71016	
2743244	1295170	0	208141	207582	0	353943	0	0	0	0	2463996	0	16824		177250	568839	26700	137753	2447172	8049	0	11164	0	0	143830	233989	22056	8296	377793	77640	106229	6154	1792	230921	191815	154870	0	183869	0	0		0		141992		0		141992	true	2851	2652	299498	268304	526866	757244	
2745426	18669	0	114331	332485	0	332544	0	0	61833	0	441219	0	53466		73137	259245	5108	217965	367206	248	20547	3259	61833	21087	18276	47742	40344	13926	66018	16609	21978	4430	0	47151	43017	112630	0	38587	6449	0		0		98137		0		98137	true							
2745529	0	0	0	0	0	0	0	0	0	0	2000	0	0		0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	2000	0	0	2000	0	0		0		0		0		0	false							
2746245	17806	0	280	58216	0	70579	0	0	0	0	68125	0	128		16740	8836	6107	70299	67997	0	0	2745	0	0	4747	22007	2595	743	26754	2974	7416	1000	0	13353	11390	0	0	10390	0	0		0		0		0		0	true							
2747279	34395	0	3729	29104	0	47846	0	0	0	0	62635	0	3473		9983	3860	3292	44117	59162	0	0	1643	0	0	7887	10546	1717	560	18295	1070	2328	272	0	10727	3670	0	0	3398	0	0		0		0		0		0	true							
2747466	30620	1	25745	75752	0	116202	0	0	0	0	172044	0	17437		55463	31262	12047	90456	154607	0	0	7056	0	0	42994	42500	6185	2625	85486	8633	4988	1609	629	38841	15859	0	0	13621	0	0		0		0		0		0	true							
2747587	3064	0	1990	337755	0	463568	0	0	38137	0	459892	0	0		69643	161389	15803	461578	388646	0	71246	2012	37628	37628	98086	128497	6989	4029	226583	20735	36062	541	498	167959	57836	21746	509	56797	71246	0		0		21746		0		21746	true							
2748502	68469	1	20937	263679	0	398388	0	0	0	0	661055	0	28777		116318	197266	30086	377202	630156	248	2122	15751	0	0	94668	125438	35617	11323	218018	51120	60503	15143	1508	150729	128274	20096	0	111623	0	0		0		0		0		0	true							
2753917	2968	0	0	42531	0	92996	0	0	0	0	112281	0	0		309	106540	3055	92996	112281	0	0	102	0	0	291	409	49	0	700	1270	0	754	0	440	2024	8594	0	1270	0	21332		8679		0		0		0	false							
2754222	1071	0	0	19335	0	19335	0	0	16470	0	150831	0	0		20746	105483	375	19335	150831	0	0	0	16470	6000	1794	15852	12174	5	17646	0	14154	0	298	9079	14452	161	0	14154	246	0		0		161		0		0	true							
2756730	38549	0	2764	46160	0	75913	0	0	4976	0	324121	0	37990		21053	85511	7004	73149	281155	0	4976	4574	4976	4976	16940	77254	9710	1034	94194	17377	62004	15744	0	83885	95125	0	0	79380	0	0		0		0		0		0	true							
2756909	66735	0	107	211700	0	251657	0	0	0	0	222050	0	236		11554	99879	4584	251550	221814	0	0	1862	0	0	3612	21260	3807	90	24872	2601	19114	4954	0	17214	26669	0	0	21715	0	0		0		0		0		0	true							
2757205	128465	0	316620	1678376	0	1868038	0	0	305221	0	941821	0	15804		455944	186099	7233	1544483	891542	6935	34475	2221	305221	305221	54288	317742	252325	2375	302313	527	0	0	0	170786	527	454075	0	527	72333	0		0		416037		0		416037	true	25940	38300	55742	7712	23102	2005	
2758613	355173	0	28813	1172733	0	1284808	0	0	317519	0	4027608	0	290647		695542	1321513	1098	1249601	3650703	6394	86258	525	314255	229503	378450	707485	364094	258147	1085935	151806	273485	109226	108229	1012634	642746	0	2077	425291	151970	0		0		161524		0		48911	true	1510	10752	411686	909827	121460	233713	
2759629	22310	0	11709	84020	0	108453	0	0	20063	0	177541	0	14438		17083	71216	2951	95768	162113	976	990	1326	20063	20063	18460	26589	1290	0	45046	14279	23112	285	0	29256	37676	29323	0	37391	0	0		0		43992		0		26105	true							
2764212	50146	0	16354	192994	0	243585	0	0	86777	0	1454134	0	234592		270474	815619	59389	222390	1218546	4841	996	28482	86777	86777	154409	309022	8199	2617	463430	57605	53605	2913	0	203772	114123	7629	0	111210	0	0		0		0		0		0	true	14607	28080	343521	264022	42726	7420	
2769570	16489	0	9244	37039	0	73395	0	0	0	0	125312	0	4684		24804	12359	6307	64151	120628	0	0	3416	0	0	13366	33325	17827	3569	46691	9794	10506	8077	0	43283	28377	0	0	20300	0	0		0		0		0		0	true							
2769954	18763	0	22891	31557	0	87983	0	0	0	0	163288	0	2063		18002	62277	6208	65092	155206	0	6019	4199	0	0	21161	30853	1061	631	52014	9654	18887	0	0	35704	28541	0	0	28541	6019	0		0		0		0		0	true							
2771694	20920	0	33489	222064	0	348786	0	0	186670	0	815883	0	20751		165115	472085	3554	312075	742280	3222	52852	1799	136512	136511	60496	138982	21799	427	199471	50797	27242	21602	1535	56589	101176	171774	50158	78038	494	0		0		153851		0		153851	true							
2774707	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	500	0	0	0	0	0	0	100	0	0	100	0	400	0	0	100	400	0	0	400	0	0		0		0		0		0	false							
2775151	12984	0	18637	122334	0	147899	0	0	0	0	77938	0	603		4791	47410	1405	129262	77335	0	0	244	0	0	3226	4701	1513	88	7927	6065	1666	285	0	4737	8016	0	0	7731	0	0		0		0		0		0	true							
2775179	62551	0	117400	162749	0	359039	0	0	0	0	292564	0	9015		45374	66264	9973	241639	283078	0	471	4666	0	0	38003	55508	4875	1503	93511	41715	21079	1066	0	54515	63860	5088	0	62794	0	0		0		0		0		0	true							
2775692	11051	0	1013	18916	0	33480	0	0	0	0	73609	0	734		8748	4883	4641	32467	72875	0	0	3263	0	0	5253	19864	6879	418	25117	2951	16411	5900	0	23666	25262	0	0	19362	8590	0		0		0		0		0	true							
2785477	8487	0	0	75329	0	79958	0	0	25494	0	360469	0	85675		50396	84470	5413	79958	268331	0	6463	690	25494	635	40633	50275	15045	4376	90908	34346	94185	13247	15406	59932	157184	42211	0	128531	4211	0		0		0		0		0	true							
2785646	59957	0	20833	246121	0	246121	0	0	199311	0	1481434	0	116798		219573	370586	42289	224792	1328595	496	36041	23323	52131	51912	216216	450163	57314	3758	666379	77383	148115	91636	6306	507878	323440	223209	85125	225498	31667	0		0		117387		0		117385	true							
2787770	144172	0	37532	188518	0	446923	0	0	0	0	470589	0	6432		94272	97246	25965	409391	464157	0	0	12427	0	0	59014	90795	28276	2064	149809	17005	28227	3790	0	85877	49022	42888	0	45232	0	0		0		0		0		0	true							
2791085	5990	0	1612	116856	0	139338	0	0	0	0	315259	0	3292		31414	102179	4129	137726	299317	0	12650	1711	0	0	27314	71931	4548	295	99218	46377	55232	324	1067	72674	103000	11832	0	101609	16438	0		0		0		0		0	false							
2793593	6925	1	8356	47216	0	71977	0	0	12412	0	341487	0	18707		23889	152906	14120	63620	322780	0	0	10423	1412	0	24616	45039	17598	3997	69655	20352	48222	16832	5000	67361	90406	3834	0	68574	15603	0		0		3586		0		3586	true							
2794732	9922	0	32035	167957	0	171148	0	0	296471	0	457785	0	53157		23184	60004	3158	135887	395723	3226	8905	2461	296471	288913	69237	245313	16239	1246	314550	22438	22808	8832	1746	308851	55824	357523	0	45246	2468	0		0		104781		0		104271	true							
2796277	0	0	0	2	0	2	0	0	0	0	5574	0	0		1887	0	725	2	5574	0	0	475	0	0	3537	2037	0	0	5574	0	0	0	0	3687	0	0	0	0	0	0		0		0		0		0	false							
2797162	44887	0	108503	144947	0	283424	0	0	60090	0	337190	0	82281		72152	136562	3086	173539	253352	1382	1557	899	58347	33856	31956	50842	28810	1816	82798	21201	16063	5054	0	41272	42318	52786	0	37264	2872	0		0		63410		0		49393	true							
2797210	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2797359	92633	1	1238	138633	0	183052	0	0	25004	0	675903	0	0		143321	71716	37796	181813	675903	0	0	18702	21260	12000	54957	246956	40521	3362	301913	28859	122015	14884	0	202475	165758	3529	0	150874	0	0		0		3282		0		3282	true							
2797724	433075	40	349118	6727364	0	6727364	0	0	459885	496	8741099	0	625966		895536	5821040	161475	6374961	8105593	3245	9044	43035	459885	434940	590535	950952	49007	2636	1541487	409192	474850	9813	0	697593	893855	1262670	0	884041	0	0		0		1089485		0		1089485	true	610677	509279	1865486	3955554	354114	78961	
2800491	56346	0	32186	170714	0	322564	0	0	0	0	362726	0	4168		32856	218607	10723	290378	358558	0	0	614	0	0	23369	39523	2206	1199	62836	8298	13181	0	0	33439	21479	0	0	21478	0	0		0		0		0		0	true							
2805535	48730	0	16310	50442	0	78249	0	0	0	0	337548	0	25013		99940	42730	19971	61939	312262	0	273	9391	0	0	66082	112551	14063	414	178633	22242	27759	2977	0	93170	52978	4272	0	50001	0	0		0		0		0		0	true							
2805928	23078	0	7987	55381	0	66725	0	0	0	0	116487	0	15350		15495	33127	2871	58482	101137	256	0	875	0	0	4084	27412	2615	68	31496	858	24572	674	0	18685	26104	0	0	25430	0	0		0		0		0		0	true							
2806635	96448	0	37630	312940	0	333078	0	0	22399	0	245743	0	20142		22314	65127	3374	291237	225021	4211	580	1342	0	0	21941	36483	2809	412	58424	7064	14729	731	0	39331	22524	143065	0	21793	0	0		0		107510		0		107510	false							
2806840	22084	0	6298	68706	0	90671	0	0	0	0	130202	0	17109		11415	39757	2388	84373	112727	0	366	975	0	0	22644	26750	2711	611	49393	12857	2786	0	0	41303	15643	23054	0	15643	0	0		0		0		0		0	true							
2806877	1970	1	1	82611	0	85843	0	0	207173	0	700744	0	19194		275128	84303	28956	85841	678913	0	2637	22268	207173	50085	19857	146926	141623	171102	166783	16235	50988	38484	29257	204380	134964	0	0	67223	7812	0		0		0		0		0	false							
2807173	15585	0	18688	69890	0	80722	0	0	0	0	143646	0	6343		23998	23929	2652	61786	124638	248	12665	729	0	0	13628	50852	7313	1714	62242	10128	16663	1708	2126	49509	30625	33223	0	26791	12665	0		0		15308		0		15308	true							
2808602	181815	3	2775	1001501	0	1001501	0	0	264945	0	1953274	1007	96732		376418	960237	9993	982129	1850631	16594	4904	4646	264945	166904	174705	282849	111676	8390	451819	65189	159030	9381	0	201203	233600	357916	0	224219	0	0		0		0		0		0	true	13970	9991	484713	475524	3114	170844	
2809373	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	500	0	0		0		0		0		0	false							
2811086	6539	0	5701	10108	0	20181	0	0	0	0	43948	0	581		6619	7457	1248	14480	43367	0	0	300	0	0	9104	11495	2575	14	20599	1610	5154	0	0	16569	6764	0	0	6764	8213	0		0		0		0		0	false							
2815879	20121	0	4507	29630	0	108615	0	0	0	0	309334	4750	23084		20863	125005	5634	103594	253258	514	28242	2638	0	0	20421	29175	32526	7246	49595	3908	11430	57647	1855	68505	74840	51029	0	15337	18018	0		0		28819		0		28819	true							
2819167	0	0	0	31232	0	64935	0	0	7051	0	884440	0	10682		283254	150237	54741	64935	836215	0	37543	27708	7051	0	84449	291912	181868	20650	376361	17382	89862	46203	1877	295625	155324	36007	0	107244	36257	0		0		0		0		0	true							
2819242	65791	0	16051	91018	0	165343	0	0	39255	0	308564	0	10462		65301	26031	26159	149292	258611	0	39491	16968	39255	26067	50858	102719	15887	1229	127359	12214	33030	805	0	105392	46049	1214	0	44028	0	0		0		0		0		0	true							
2820604	18688	0	22641	122737	0	200861	0	0	24518	0	264367	0	8857		20851	98980	6028	178220	255510	0	0	2840	24518	24518	18720	39321	3227	1107	58040	42494	40862	968	0	41523	84324	1887	0	83356	0	0		0		0		0		0	true							
2823221	33172	0	37980	109450	0	151761	0	0	0	0	172557	0	2696		29155	24444	16628	113781	169861	0	0	9761	0	0	15740	40719	5389	865	56459	26042	25571	614	0	33559	52227	0	0	51613	0	0		0		0		0		0	true							
2826017	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2833882	38205	0	2726	164502	0	164502	0	0	98505	0	633936	0	7446		77218	43295	6430	161235	617267	541	9223	3189	98505	98505	86573	248983	5610	176	335556	49917	160027	1149	0	264125	211093	16345	0	209944	8991	0		0		0		0		0	true							
2834759	257989	0	6924	71199	0	95517	0	0	150100	0	1136618	0	8333		296374	132960	41443	88593	1128285	0	0	23817	150100	84587	215548	307298	49472	6400	436664	71251	90624	4634	442	282344	166951	3669	0	161875	6360	0		0		0		0		0	true							
2835103	47649	0	52775	89561	0	236896	0	0	0	0	436479	0	58236		85962	103744	26013	184121	378243	0	0	13332	0	0	68275	102497	13315	1519	160326	34902	46777	17379	423	99644	99481	10441	0	81679	0	0		0		0		0		0	true							
2836306	6053	0	7080	81790	0	88988	0	0	21000	0	119452	0	11704		21993	68336	1250	81413	107193	495	555	318	21000	21000	8078	23513	331	1	31591	1938	11202	0	0	9930	13140	33099	0	13140	0	0		0		29720		0		29720	true							
2838207	41607	0	5623	62137	0	140602	0	0	140431	0	755020	0	5447		114192	165696	33861	133740	749410	1239	163	24996	140431	140431	40330	183252	102228	46459	223582	22140	86064	41772	25472	258077	175448	30069	0	108203	0	0		0		0		0		0	false							
2839790	38995	36	2032	376337	0	376337	0	0	88282	0	574925	0	22683		27472	379078	10073	374269	552242	0	0	0	63162	57902	27626	83014	14768	1199	110545	7462	20538	2244	0	99135	30244	2654	0	26651	0	0		0		0		0		0	true							
2845782	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2847085	14338	0	19584	40854	0	71926	0	0	0	0	56715	0	8474		8039	24744	1579	52342	48241	0	0	529	0	0	3675	8031	481	253	11706	2767	2426	0	0	4401	5193	0	0	5193	0	0		0		0		0		0	true							
2847142	4189	0	247	695049	0	695049	0	0	102307	0	1353023	0	83672		14787	1140791	4532	694802	1264658	0	4693	2078	102307	102307	19989	108972	3752	673	128961	28121	43206	3329	0	118598	74656	326139	0	71327	0	0		0		321305		0		283963	false							
2849285	181528	0	2472	144050	0	144050	0	0	32687	0	387140	0	19982		56568	23185	4398	141330	340637	248	26521	1822	32687	32687	36414	80878	8315	138	117292	10832	39619	5232	1000	69177	56683	39133	0	50451	25541	0		0		25400		0		25400	true							
2849463	2620	0	0	115969	0	115969	0	0	88820	0	740467	0	95696		39778	328013	2173	115969	587335	0	57436	824	88820	35530	52969	156172	98400	19518	209141	22716	51929	7618	511	287281	82774	81181	0	74645	56142	0		0		72378		0		72378	true							
2849801	32334	0	21697	777809	0	1119712	0	0	560697	248	2536781	0	280408		616761	1541247	12218	1097768	2249901	247	6224	6820	560697	328075	166984	352503	176201	59073	519487	79405	124338	4697	0	137999	208440	359478	0	203742	0	0		0		280581		0		280581	true	159399	10987	571753	763434	32334	0	
2850722	0	0	0	0	0	0	0	0	6362175	0	7985989	0	0		7484931	476487	741740	0	7970879	0	15110	0	6362175	2394437	640004	1908819	4016948	943729	2548823	0	0	0	0	24570	0	0	0	0	15110	0		0		0		0		0	false							
2855866	38416	0	7153	159523	0	211258	0	0	18717	0	286958	0	3240		21721	96619	4704	204105	283718	0	0	2729	0	0	12134	29309	33928	2710	40863	14446	25154	16974	17266	56361	73840	3967	2451	39600	31517	0		0		0		0		0	true							
2857600	19427	0	5956	86759	0	136613	0	0	40665	0	273706	0	2332		13173	109040	1682	130409	270890	248	484	109	40665	17007	14827	43202	24310	687	58029	19161	43052	0	0	69854	62213	18846	0	62212	0	0		0		12764		0		12764	true							
2858492	57797	0	47600	111047	0	183237	0	0	0	0	303125	0	18876		50096	108399	16790	135637	284249	0	0	9003	0	0	26938	41819	9473	2695	68574	18341	35426	1956	281	30829	56004	0	0	53767	0	0		0		0		0		0	true							
2858960	8501	0	0	7365324	0	7483801	0	0	458121	0	290041	0	0		0	281540	45030	7483801	290041	0	0	0	458121	458121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		62261		0		0	true	6730	116942	1329	280211	8467	34	
2860039	5098	0	47069	59631	0	112689	0	0	9998	0	125595	0	8326		772	57359	509	65620	116997	0	272	208	0	0	880	1415	322	136	2295	43010	17125	251	0	1980	60386	0	9998	60134	0	0		0		0		0		0	true							
2860271	1629	0	0	47595	0	47595	0	0	57427	0	311564	0	5323		4884	167608	2208	47595	294307	0	11934	1570	0	0	6969	53873	2858	220	60842	10752	52809	8953	5893	59036	78407	54866	49034	63561	6112	0		0		0		0		0	true							
2861317	36050	0	30960	147206	0	229928	0	0	10038	0	115656	0	26054		17954	1388	6392	197977	88882	991	720	1831	10038	10038	16055	33653	2959	767	45017	5985	11324	7475	0	35481	24784	43227	0	17309	0	0		0		27499		0		27499	true							
2867337	121567	0	58896	1299051	0	1299051	0	0	372460	248	2604887	0	853721		368748	1711156	1504	1238917	1743649	1238	7269	970	366444	366444	370312	23939	642	0	394251	257635	116198	3438	0	26145	377271	793762	0	373833	0	4753		3067		716427		0		716427	true	23685	23480	67576	1554506	34322	87245	
2869162	17777	0	14956	358567	0	358567	0	0	0	0	535834	0	16344		27575	360723	9324	341876	518578	1735	912	3557	0	0	18804	58471	8165	1501	77275	13414	39027	15657	2295	59366	70393	92914	0	52441	0	0		0		63406		0		63406	false							
2871099	52628	752	23557	104336	0	159668	0	0	0	0	263579	10956	35247		23556	111009	8428	135359	213128	0	4248	4230	0	0	17067	35389	8408	432	52456	8807	28581	1006	254	37739	38648	40563	0	37387	0	0		0		0		0		0	true							
2871558	19275	0	454	79678	0	91490	0	0	7549	0	143286	0	15791		4787	98795	3313	91036	127494	0	1	1606	7549	7549	13559	4384	423	20	17943	2832	3998	0	0	13599	6830	6497	0	6830	0	0		0		6248		0		6248	true							
