"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
616036																																							25825	26660	140632	0	1482	11553	67	17554	678440	553564	9163	582727	0	13984	20000	0	95713	1000	678440	0	0	47439	0	0	48000	0	196343	357221			0	363502	349518	-726	100	0	0	0	95713	0	105049	
616540																																							2648	4256	38258	0	3858	1100	0	8051	191217	162833	1810	166143	0	2164	500	0	25074	400	191217	0	0	20923	0	0	4645	0	32979	129854			0	129731	127567	-894	5479	0	0	1000	25074	0	0	
617051																																							5853	2772	39367	0	4100	2217	0	3827	131721	116558	453	117011	0	1159	0	0	14710	200	131721	0	0	5697	0	0	10882	0	39560	76998			0	74744	73585	-2069	0	0	0	0	14710	0	0	
617079																																							5710	565	3126	0	404	719	0	2114	53293	35697	455	44152	0	398	8000	0	9141	1	53293	0	0	150	0	0	9293	0	2237	33460			0	41053	40655	-303	0	0	0	0	9141	0	0	
617145																																							281	4216	46912	0	587	2813	6	3710	214424	190818	837	192055	0	1838	400	0	22369	360	214424	0	0	12943	0	0	12973	0	35520	155298			0	149277	147439	-3907	8460	0	0	0	22369	0	0	
617275																																							36172	488	358	0	0	103	0	2226	80995	66304	408	66712	0	565	0	0	14283	1050	80995	0	0	9112	0	0	4359	0	15181	51123			-236	42174	41609	-2	39	0	0	0	14283	0	0	
617743																																							4848	4154	38706	0	4486	1144	0	5838	270962	215161	886	231047	0	4335	15000	0	39915	200	270962	0	0	28988	0	0	11590	0	42668	172493			0	216121	211786	-863	0	0	0	0	39915	0	0	
618647																																							1245	229	11308	0	0	784	0	2053	69510	58060	335	63395	0	595	5000	0	6115	100	69510	0	0	6283	0	0	200	0	11283	46777			0	52764	52169	-468	1722	0	0	0	6115	0	0	
618740																																							38455	7481	52695	0	6628	14142	0	32989	811434	735120	7231	743163	0	8245	684	0	68271	5000	811434	0	0	52360	0	0	19572	569	119077	616043			0	666720	658475	-8661	0	0	0	128	68271	0	0	
618777																																							5896	592	0	0	0	404	0	718	58325	45330	220	45550	0	239	0	0	12775	0	58325	0	0	12775	0	0	0	0	8791	36539			0	44543	44304	0	5394	0	0	0	12775	0	1017	
618807																																							9977	43379	413721	0	69931	44331	10118	230530	8291041	5751539	94546	7375419	0	70760	1445723	0	915622	500	8291041	0	0	857773	0	0	58252	10641	1033647	4717892			0	6395492	6324732	-903	0	0	0	83611	915622	172	1133509	
619701																																							283978	24563	263337	0	15468	28883	0	88131	2954287	2450966	22722	2740092	0	23425	260000	0	214195	500	2954287	6105	6404	225852	0	0	3998	0	349012	2101954			0	2249239	2225814	-16155	0	0	0	0	214195	1261	16747	
619859																																							11062	4967	50434	1	353	10197	0	8527	206413	183360	979	198839	0	1224	14500	0	7574	300	206413	0	0	9156	0	0	6469	0	68679	114681			0	122096	120872	-8351	0	0	0	0	7574	0	0	
619877	1649000	6888000	18823000	0	0	16000	0	3340000	106476000	2054000	101779000	0	1796000	6960000	0	4697000	18000	106476000	0	0	5778000	21000	275000	3187000	536000		0	43482000	41686000	-4561000	0	0	4697000	14000	33503000													92765000																	386000	92379000							0		0					
621151																																							1835	1099	40871	0	0	371	0	2498	113748	88803	435	92291	0	772	3053	0	21457	563	113748	0	0	19320	0	0	3000	0	21037	67766			0	67686	66914	-1426	160	0	0	0	21457	0	0	
621357																																							78860	5773	8391	0	540	9168	0	3194	472362	414816	2223	417039	0	5432	0	0	55323	6269	472362	0	0	39160	0	0	10491	2088	100064	314752			-476	363724	358292	-121	200	0	0	0	55323	0	5856	
621441																																							18046	12816	82136	0	2498	4846	122	11935	317512	266112	3383	283625	0	2754	14130	0	33887	200	317512	0	0	23544	0	0	13992	0	56065	210047			0	187718	184964	-3849	149	0	0	0	33887	0	0	
622037																																							17149	8281	44682	0	0	16764	641	11015	584596	508094	3021	531115	0	7080	20000	0	53481	300	584596	0	0	52701	0	0	2133	0	117633	390461			0	485997	478917	-1653	0	0	0	0	53481	0	7147	
622774																																							2697	26527	561634	0	6654	32936	640	34829	2045237	1648278	18525	1760270	0	41499	50000	0	284967	528	2045237	0	0	303875	0	0	1572	6272	536237	1112041			0	1349372	1307873	-21008	62100	0	0	43467	284967	3075	0	
623052																																							12059	6341	298298	0	0	606	0	6743	417837	370737	1029	371766	0	1811	0	0	46071	2000	417837	0	0	43122	0	0	2000	0	155841	214896			0	74601	72790	-1051	21000	0	0	0	46071	0	0	
623454																																							46134	11602	123375	0	2473	13050	0	15411	567077	518689	4130	522819	0	4117	0	0	44258	2990	567077	0	0	34587	0	0	20927	0	194571	324118			0	359149	355032	-14246	0	0	0	0	44258	0	0	
623548																																							3004	3193	46028	0	0	5012	0	6806	229939	207756	1987	209743	0	1415	0	0	20196	800	229939	0	0	21232	0	0	967	0	31282	176474			0	151048	149633	-2803	16263	0	0	0	20196	0	0	
623874																																							12022	3535	17174	0	972	4565	0	12138	292579	251629	2935	254564	0	1439	0	0	38015	0	292579	0	0	40045	0	0	0	819	18716	232913			0	214632	213193	-2030	0	0	0	0	38015	0	28161	
624246																																							5756	6859	15209	0	3128	10309	0	17910	514811	431442	3700	463642	0	5097	28500	0	51169	1250	514811	0	0	21946	0	0	29007	0	108741	322701			0	460737	455640	-1034	0	0	0	0	51169	0	0	
624648																																							3127	3719	34845	0	0	649	0	4342	200970	160636	599	178174	0	2210	16939	0	22796	120	200970	0	0	23751	0	0	1880	0	28380	132256			-312	156084	153874	-2643	414	0	0	0	22796	0	0	
624778																																							89354	10222	184467	0	0	14523	107	36135	1013179	857397	5490	862887	0	1420	0	0	150292	0	1013179	0	0	156819	0	0	0	0	38525	818872			0	678642	677222	-6527	0	0	0	0	150292	1149	0	
624956																																							21703	6846	0	0	152	2281	0	4872	191044	172272	247	172519	0	2248	0	0	18525	400	191044	0	0	8525	0	0	9600	446	72259	100013			0	133865	131617	0	0	0	0	0	18525	6	23121	
625056																																							7346	1822	42526	0	0	333	0	2797	88065	76557	479	77036	0	644	0	0	11029	360	88065	0	0	6314	0	0	4691	0	27322	49235			0	28885	28241	-336	5000	0	0	0	11029	0	0	
625065																																							11094	5874	63278	0	0	9536	300	14585	373679	323387	2416	328803	0	2993	3000	0	44876	3000	373679	0	0	7741	0	0	40153	0	89282	234105			0	269005	266012	-6018	1000	0	0	0	44876	0	2000	
625159																																							7	7791	473876	0	7094	9167	0	17563	763060	664877	4083	669119	0	2984	0	0	93941	1000	763060	0	0	90320	0	0	25000	0	195461	469416			0	158349	155365	-22379	89350	0	0	159	93941	2672	175	
625654																																							32915	45103	49286	0	13178	42490	360	27836	2210799	1904499	35672	1982609	0	17826	0	0	228190	200	2210799	2103	30	196641	0	0	55503	2222	869261	1035238			0	1523123	1505297	-24154	1030	0	0	42408	228190	6965	482014	
625757																																							36017	4722	95892	0	0	1633	0	9945	305579	273305	494	273799	0	1709	0	0	31780	405	305579	0	0	24836	0	0	6295	0	25531	247774			0	158167	156458	244	912	0	0	0	31780	0	0	
625850																																							31274	6102	0	0	0	2845	0	3595	343728	257590	625	295215	0	3975	37000	0	48513	600	343728	0	0	43225	0	0	4688	0	42279	215311			0	303887	299912	0	0	0	0	0	48513	0	0	
625953																																							36718	3838	56094	110	0	2358	39	9500	161581	144621	1621	146242	0	745	0	0	15339	197	161581	0	0	12366	0	0	9313	0	51651	92970			0	53669	52924	-6537	0	0	0	0	15339	0	0	
626101																																							53462	13093	122417	0	2128	23401	0	71130	1653071	1274375	18369	1439062	0	17560	146318	0	214009	0	1653071	0	0	209731	0	0	10000	34381	196630	1077745			0	1345361	1327801	-5722	1297	0	0	0	214009	3961	0	
627108																																							51174	2864	110939	0	20	19156	0	26019	997528	740700	26626	796651	0	6173	29325	0	200877	0	997528	0	0	202948	0	0	0	0	54668	686032			0	704668	698495	-2071	0	0	0	0	200877	88861	0	
627854																																							0	9562	0	0	0	1972	152	4849	355191	217434	549	252983	0	2064	35000	0	102208	3	355191	0	0	101669	0	0	536	0	47167	170267			0	303674	301610	0	5511	0	0	0	102208	0	31535	
628039																																							45932	2348	45870	0	0	882	0	1111	144829	130694	418	131112	0	1968	0	0	13717	100	144829	0	0	4047	0	0	14320	0	72480	58214			0	50615	48647	-4750	0	0	0	0	13717	0	39	
628123																																							10555	1677	104566	0	0	2439	0	20157	350604	317263	1453	331735	0	2587	13019	0	18869	5688	350604	0	0	25154	0	0	5855	0	106974	210289			0	213361	210774	-17828	436	0	0	0	18869	0	0	
628356																																							4676	5747	16404	0	0	2298	0	3062	348884	314330	1808	317938	0	2309	1800	0	30946	300	348884	0	0	25566	0	0	6014	207	65433	248897			0	242008	239699	-934	284	0	0	0	30946	0	76507	
628552																																							42731	4670	41548	0	1275	8151	655	8382	385565	338696	3378	344074	0	2407	2000	0	41491	500	385565	0	0	25789	0	0	17761	0	51300	287396			0	278435	276028	-2559	2125	0	0	0	41491	0	0	
629148																																							407	1096	36287	0	156	5161	237	9095	190873	168940	3447	180303	0	840	7916	0	10570	100	190873	0	0	13547	0	0	2569	0	26190	142750			0	128824	127984	-5646	10450	0	0	0	10570	0	0	
629353																																							106920	13373	254200	1856	15269	27137	195	9020	825378	714854	4785	734639	0	4337	15000	0	90739	2000	825378	0	0	81795	0	0	10149	0	236094	478760			0	401745	397408	-3205	0	0	0	0	90739	0	0	
629522																																							26171	3563	39100	0	0	2670	333	9776	205925	184498	2758	187256	0	1814	0	0	18669	100	205925	0	0	18681	0	0	5767	0	71978	112520			0	126126	124312	-5879	0	0	0	0	18669	0	0	
629746																																							3248	3120	42276	0	124	3161	0	3669	206387	187980	931	190411	0	1579	1500	0	15976	653	206387	0	0	15517	0	0	1888	0	30778	157202			0	136028	134449	-2082	4341	0	0	0	15976	0	11999	
630041																																							6607	1227	5055	0	0	494	0	423	32253	28936	148	29084	0	182	0	0	3169	50	32253	0	0	2678	0	0	575	0	6306	22630			0	16608	16426	-134	1424	0	0	0	3169	0	597	
630340																																							2059	711	20216	0	0	366	0	941	94166	77959	253	84212	0	911	6000	0	9954	200	94166	0	0	10502	0	0	1200	0	23694	54265			0	70234	69323	-1948	550	0	0	0	9954	0	0	
630555																																							55867	5908	119032	0	0	17050	0	17055	631493	562781	7654	580499	0	6587	10064	0	50994	14000	631493	0	0	17945	0	0	31750	0	186479	376302			0	410272	403685	-12701	0	0	0	0	50994	0	12896	
630658																																							14284	3871	210961	0	3032	8265	0	4452	452383	391110	2883	393993	0	3100	0	0	58390	479	452383	0	0	57285	0	0	13006	0	185261	205849			0	210618	207518	-12380	0	0	0	0	58390	0	0	
631039																																							27901	2955	2687	0	0	9597	0	9122	330948	300336	1491	301827	0	1967	0	0	29121	15040	330948	0	0	-2459	0	0	20615	0	104682	195654			0	216859	214892	-4075	0	0	0	0	29121	0	63794	
631150																																							38460	6979	34577	0	0	11290	0	8846	378764	340854	2260	343114	0	3224	0	0	35650	240	378764	0	0	28562	0	0	7496	0	86028	254826			0	281836	278612	-648	0	0	0	0	35650	0	0	
631178																																							45638	6359	37850	0	256	2849	0	8905	384002	342308	3685	345993	0	2780	0	0	38009	1	384002	0	0	35121	0	0	4125	0	51308	291000			0	284861	282081	-1238	0	0	0	0	38009	64	0	
631422																																							132531	24896	424061	0	0	15919	385	36444	1904948	1612536	18792	1725652	0	8777	0	0	179296	1935	1904948	0	0	180862	0	0	1936	0	471134	1141402			0	835391	826614	-5437	0	0	0	94324	179296	0	444098	
631570																																							45801	7288	1606	0	132	9279	0	25597	1245577	895176	12102	1120351	0	6424	213073	0	125226	1	1245577	0	0	61319	0	0	63889	0	86722	808454			0	1052169	1045745	17	0	0	0	0	125226	730	109399	
632410																																							241	14788	345812	0	150	11216	0	34437	871405	796526	2453	814980	0	6094	16001	0	56425	701	871405	0	0	82591	0	0	7302	210	219954	576572			0	452613	446519	-34169	18032	0	0	0	56425	0	0	
632607																																							2297	11730	206811	0	735	17364	0	38302	1327457	1145075	6832	1199442	0	8336	47535	0	128015	1	1327457	0	0	144755	0	0	9	0	152276	992799			0	1057690	1049354	-16750	864	0	0	0	128015	0	0	
632858																																							34941	2225	66121	0	0	15113	0	5421	584120	477613	1941	518554	0	5969	39000	0	65566	800	584120	0	0	6664	0	0	60453	0	51730	425883			0	464054	458085	-2351	0	0	0	0	65566	2214	0	
633378																																							112533	42470	1012969	0	115021	57751	0	493876	7727514	5703348	42494	7024906	0	46191	1279064	0	702608	50000	7727514	0	0	-145866	0	0	889448	5931	602794	5100554			-18970	5812937	5766746	-72004	0	0	0	0	702608	0	120217	
633640																																							12783	2047	67307	0	0	8613	0	6190	230055	211350	401	211890	0	1635	139	0	18165	280	230055	0	0	18636	0	0	3755	0	55071	156279			0	134750	133115	-4506	0	0	0	0	18165	0	0	
634544																																							7480	2753	2160	0	50	2259	1845	5229	183976	153262	1250	164112	0	2177	9600	0	19864	50	183976	0	0	14056	0	0	5900	0	35345	117917			0	164284	162107	-142	93	0	0	0	19864	0	0	
634955																																							7956	6685	97787	0	1042	3538	0	13376	287613	255829	4090	259919	0	2891	0	0	27694	1000	287613	0	0	17059	0	0	16815	0	60632	195197			0	158795	155904	-7180	1325	0	0	0	27694	0	0	
635840																																							16745	16844	151901	0	6502	10863	0	24693	649752	586710	4286	590996	0	3951	0	0	58756	1000	649752	0	0	36440	0	0	29123	247	195230	391480			0	425908	421957	-7807	0	0	0	0	58756	0	0	
635907																																							14507	6730	117425	0	0	16690	0	46225	1084078	859298	10598	974318	0	8048	104422	0	109760	0	1084078	0	0	124445	0	0	1	0	124303	734995			0	866903	858855	-14686	685	0	0	0	109760	22961	0	
636276																																							3492	1345	90271	0	0	4319	0	28561	371880	242449	3220	286469	0	2473	40800	0	85411	0	371880	0	0	89788	0	0	0	0	21005	221444			0	241973	239500	-4377	8	0	0	0	85411	0	4384	
636753																																							3490	1280	20128	0	0	157	0	1777	83537	61141	211	71286	0	617	0	0	12251	100	83537	0	0	13160	0	0	300	0	17131	44010			0	57322	56705	-1309	0	0	9934	0	12251	0	0	
636771																																							71805	74354	509511	0	61597	45184	426	201296	5411119	4732678	84024	4918702	0	61157	102000	0	492417	200	5411119	0	0	236311	0	0	325793	12492	1072251	3660427			0	4166309	4105152	-69887	0	0	0	0	492417	0	329302	
637170																																							256	10407	74197	0	3298	10166	0	16652	767687	617796	4093	695354	0	7009	73465	0	72333	1	767687	0	0	60321	0	0	13449	1120	111751	506045			0	658529	651520	-1438	0	0	0	0	72333	71	0	
637451																																							815160	137500	1376428	1812	273890	108057	9144	210804	12409286	10485419	118569	10904824	2445	97941	45818	0	1502017	8857	12409286	86291	11660	601591	0	0	986411	938261	2848439	7636980			0	7731764	7633823	-94842	650	45540	243358	0	1504462	285	771641	
637554																																							68	4490	53277	0	0	12488	0	4165	592811	499782	848	500630	0	6465	0	0	92181	1097	592811	0	0	95158	0	0	1163	0	109531	390251			-2640	451740	445275	-2597	73048	0	0	0	92181	0	0	
638131																																							8161	2899	92801	0	0	3191	0	4791	281513	254701	1282	255983	0	1956	0	0	25530	1000	281513	0	0	30444	0	0	1000	0	62936	191765			0	171626	169670	-6914	0	0	0	0	25530	0	0	
638355																																							95765	2458	0	0	0	3187	605	4179	271969	244894	682	245576	0	1522	0	0	26393	875	271969	0	0	24643	0	0	875	0	70507	174387			0	159208	157686	0	0	0	0	0	26393	0	8089	
638850																																							82552	4984	82057	0	0	676	0	5832	196534	151455	1648	153103	0	675	0	0	43431	1400	196534	0	0	39439	0	0	2800	0	58783	92672			0	21108	20433	-208	0	0	0	0	43431	0	0	
639549																																							5164	3497	235652	0	3128	4644	324	22349	735847	570575	6434	648253	0	5266	17332	0	87594	650	735847	0	0	92706	0	0	6253	674	112271	458304			0	465620	460354	-12015	0	0	300	53612	87594	61	0	
639567																																							422670	737	0	0	11106	54662	0	197535	1921624	976974	303290	1280264	0	183644	0	0	641360	1500	1921624	0	0	607321	0	0	32539	0	833	976141			0	1399005	1215361	0	5733	0	0	0	641360	13820	0	
639633																																							13059	6747	51492	0	0	971	60	2870	290981	251506	2305	261556	0	2434	6000	0	29425	100	290981	0	0	27457	0	0	3000	0	63049	188457			0	218216	215782	-1132	0	0	0	1745	29425	0	0	
639857																																							291	670	4793	0	0	344	0	774	45425	40908	95	41003	0	404	0	0	4422	600	45425	0	0	658	0	0	3760	0	14902	26006			0	37663	37259	-596	1294	0	0	0	4422	0	0	
640143																																							24931	1270	19623	933	9436	1824	772	1637	125279	105345	1381	106726	0	641	0	0	18553	100	125279	0	0	-210	0	0	18792	0	29827	75518			0	65494	64853	-129	0	0	0	0	18553	0	0	
640246																																							28838	21729	199750	0	5327	8257	0	42490	629161	433998	8104	573155	0	4619	130000	0	56006	5400	629161	0	0	70520	0	0	5400	0	40022	393976			0	327387	322768	-25314	2	0	0	1053	56006	0	0	
640442																																							1526	1526	16646	0	0	3817	0	7165	278921	236563	3015	249781	0	3170	7828	0	29140	300	278921	0	0	25335	0	0	4100	0	37430	199133			0	251411	248241	-595	0	0	2375	0	29140	0	0	
640956																																							6693	3477	80241	0	255	2303	0	3210	239390	217025	835	217860	0	1815	0	0	21530	800	239390	0	0	21199	0	0	6785	0	41630	175395			0	142646	140831	-7254	2310	0	0	0	21530	70	0	
