"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
602543	0	0	0	0	0	0	36	1				2	325	117		0				0		2	0	0	0	0			2	4	10	0	0	6			0	0	0	0	0	0	157	0				8	4	35	15	
602842	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
603232	0	0	0	0	0	0	43	0				2	569	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	450	0				0	0	117	41	
603540	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
603559	0	0	0	0	0	0	21	0				21	0	0		0				0		20	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
603755	0	0	0	0	0	0	3	0				0	54	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	54	3	
604024	0	0	0	0	0	0	23	0				16	52	26		26				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	0	0	
604033	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
604547	0	0	0	0	0	0	13	9				0	14	0		11				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
604640	0	0	0	0	0	0	0	0				0	275	275		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
605571	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
605610	0	0	0	0	0	0	2	0				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	2	
605656	0	0	387	0	0	0	29	13		0		0	516	112		0		0	0	0	0	0	0	0	0	0			10	0	0	1	0	0			0	0	0	0	0	13	0	0	0	0		0	0	7	2	
606046	89	128	0	8	0	0	9603	6266		0		119	77421	58883		637		0	18	239	0	30	102	0	1436	373			2112	729	528	225	3623	115			367	14	361	148	2145	310	4786	154	0	0		526	57	2341	544	
606176	0	0	0	102	0	0	373	103				0	1687	1009		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	312	0	0	0				13	0	353	168	
606653	0	0	0	0	0	0	369	362				0	75	9		0				0		0	0	0	0	0			5	2	0	0	0	0			0	0	0	0	0	0	0	0				52	4	9	1	
607146	0	0	0	0	0	0	14	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	14	0	0	0	0	0	0				0	0	13	0	
608358	0	0	0	0	0	0	5	0				5	305	0		301				301		5	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
608844	0	0	0	0	0	0	41	0				0	1	0		1				0		0	0	0	0	0			0	0	5	25	0	0			0	0	0	0	0	11	0	0				0	0	0	0	
609010	0	0	0	0	0	0	17	0				0	50	43		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	10	0	4	0	0				0	0	7	3	
609467	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
609476	0	0	0	0	0	0	114	0				0	18	0		0				0		0	0	0	0	0			0	0	114	0	18	0			0	0	0	0	0	0	0	0				0	0	0	0	
609609	0	0	0	0	0	0	64	8				1	0	0		0				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	49	0	3				0	0	0	0	
609832	0	0	0	0	0	0	43	13				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	30	
610128	0	0	0	0	0	0	117	9				0	84	4		0				0		0	0	0	0	0			2	2	1	0	0	0			0	0	0	0	0	0	0	0				58	104	20	1	
610164	0	0	0	0	0	0	292	57				88	766	43		153				0		0	0	0	0	0			5	1	8	0	0	0			0	0	0	0	0	0	0	0				8	0	557	138	
610539	0	0	0	0	0	0	8	0				0	81	29		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				39	7	13	1	
610557	0	0	0	0	0	0	54	51				0	224	198		0				0		0	0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	0				15	2	6	0	
610913	0	0	0	0	0	0	59	4				33	128	0		95				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	13	24	9	
611031	0	0	0	0	0	0	41	0				0	3	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	39	0	0	0	0				3	0	0	0	
612159	0	0	0	0	0	0	13	0				0	105	0		0				0		0	0	0	0	0			0	0	0	0	21	0			0	0	0	0	0	0	0	0				7	1	77	12	
612878	0	0	0	0	0	0	16	0				0	11	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				0	13	7	3	
613008	0	0	0	0	0	0	1788	84		0		1573	51035	4153		3295		0	0	0	0	2	0	0	96	36			0	0	9	34	0	0			0	0	0	0	55	0	43384	19	0	0		10	3	42	30	
613156	0	0	0	0	0	0	93	27				0	116	24		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	18				24	3	68	45	
613343	176	18	274	1292	0	0	1608	56				2	1646	0		0				0		1	0	0	181	181			0	0	38	0	65	0			0	0	0	1	0	0	913	0				25	2	12	18	
613400	0	0	0	0	0	0	1502	43		0		0	6759	1178		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	14	38	0	0		0	0	5567	1421	
613558	0	0	0	0	0	0	6	1				0	2	0		0				0		0	0	0	0	0			1	0	2	0	1	0			0	0	0	0	0	0	0	0				0	3	0	0	
613679	0	0	0	0	0	0	27	0		0		0	318	0		0		0	0	0	0	0	0	0	0	0			0	0	22	0	163	0			0	0	0	0	48	0	86	0	0	0		21	5	0	0	
613839	0	0	0	0	0	0	1	1				0	6	3		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
613950	0	0	0	0	0	0	3441	0				0	18163	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	49	0	0				412	142	17751	3250	
613978	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
614256	0	0	0	0	0	0	1	0				1	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
614313	4	0	0	0	0	0	14	0		0		0	147	33		0		0	0	0	0	0	0	0	0	3			104	9	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	6	0	
614368	0	0	0	0	0	0	205	78				2	2051	1082		0				0		2	0	0	0	0			0	0	0	0	61	0			0	0	25	0	0	0	413	8				7	0	463	117	
614751	0	0	0	0	0	0	4	0				2	20	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	2	2	
614948	0	0	0	0	0	0	0	0				0	178	156		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	0	0	0	
615217	0	0	0	0	0	0	62	2				1	362	279		37				0		0	0	0	0	0			4	5	3	0	34	0			0	0	0	0	0	0	0	0				0	0	8	51	
615253	0	0	0	0	0	0	19	0				14	5	0		0				0		14	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	5	
615851	0	0	0	0	0	0	24	6				11	772	73		691				691		11	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	1	8	3	
615879	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
615954	0	0	0	0	0	0	482	136				0	341	199		58				0		0	0	0	0	0			0	0	81	0	16	0			0	0	0	3	0	232	0	9				51	14	17	7	
616036	0	0	0	0	0	0	523	372				4	214	110		0				0		0	0	0	0	2			0	0	4	2	10	0			0	0	1	0	52	100	0	0				0	15	41	24	
616540	0	0	0	0	0	0	2	1				0	20	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
617079	0	0	0	0	0	0	0	0				0	6	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	5	0	
617145	0	0	0	0	0	0	49	19				0	108	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	1	3				25	11	82	11	
617275	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	4	0	0	0	0			0	1	0	0	0	0	0	0				0	0	0	0	
617743	0	0	0	0	0	0	108	2				83	6	0		2				0		81	0	0	0	0			0	4	15	0	3	0			0	0	0	0	0	0	0	4				0	0	1	0	
618647	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
618740	0	0	0	0	0	0	5	5				0	41	0		0				0		0	0	0	0	0			0	0	0	0	41	0			0	0	0	0	0	0	0	0				0	0	0	0	
618777	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
618807	0	0	0	0	0	0	95	45		0		0	168	69		95		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	48	
619701	0	0	0	170	0	0	327	132				0	18093	1306		0				0		0	0	0	0	3			0	11	0	0	0	0			0	0	16749	0	0	0	0	0				0	0	38	11	
619859	0	0	0	0	0	0	24	0				6	35	0		12							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	5	0	0				3	10	20	0	
619877	0	0	0	0			170000		0	0	0	4000	848000		0	54000	0	0	0	0	0	0	0	0	12000	13000			470000	71000	1000	1000	1000	0	54000	0	0	0	0	0	0	0	0	0	0	0	0	123000	54000	188000	26000	
621151	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
621357	0	0	0	0	0	0	37	29				8	32	0		32				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
621441	0	0	0	0	0	0	52	4				10	137	0		24							0	0	0	0			0	0	3	0	40	0			0	0	0	0	42	0	0	0				24	33	7	2	
622037	0	0	0	0	0	0	26	3				0	83	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	54	0	0	0				0	0	28	23	
622774	0	0	0	0	0	0	169	40				29	677	269		105				0		0	0	0	63	0			50	56	0	0	0	0			0	0	0	9	60	0	0	0				100	32	30	3	
623052	0	0	0	0	0	0	130	125				5	0	0		0				0		5	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
623454	0	0	0	0	0	0	95	47				5	145	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	127	43	
623548	0	0	0	0	0	0	3	0				0	60	18		0				0		0	0	0	0	0			0	0	0	0	26	0			0	0	0	0	0	0	0	0				5	0	11	3	
623874	0	0	0	0	0	0	1	0				0	3	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	2	1	
624246	0	0	0	0	0	0	3	0				3	17	0		12				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	0	
624648	0	0	0	0	0	0	2	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
624778	0	0	0	0	0	0	8	0				0	8	0		0				0		0	0	0	0	0			0	0	8	0	8	0			0	0	0	0	0	0	0	0				0	0	0	0	
624956	0	0	0	0	0	0	32	3				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	1	0	0	0	0	0	0				4	0	2	28	
625056	0	0	0	0	0	0	18	14				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	1	0				6	4	0	0	
625065	0	0	0	0	0	0	11	8				2	12	8		4				0		0	8	8	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	0	
625159	0	0	0	0	0	0	131	0		0		57	191	0		187		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	70	0	0	0	0		0	0	4	2	
625654	0	0	0	1000	0	0	1044	8		0		36	130	87		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	40	0	0	0	0	0		0	0	0	0	
625757	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	4	0	0	0				0	0	0	0	
625850	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
625953	0	0	0	0	0	0	4	0				0	40	24		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	13	2	
626101	0	0	0	8	0	0	649	256		0		0	173	0		0		0	0	0	0	0	0	0	0	4			0	0	0	341	0	4			0	0	0	20	2	0	74	0	0	0		0	0	93	20	
627108	0	0	0	0	0	0	37	37				0	39	35		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
627854	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
628039	0	0	0	0	0	0	105	0				61	9	8		0				0		61	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	42	0	0				0	0	1	0	
628123	0	0	0	0	0	0	129	0		0		0	272	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		272	129	0	0	
628356	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
628552	229	0	0	0	0	0	63	5		0		1	539	89		0		0	0	0	0	1	0	0	0	0			0	0	11	0	15	0			0	0	4	0	102	0	0	1	0	0		5	4	95	41	
629148	0	0	0	0	0	0	62	8				38	74	2		33				0		0	0	0	0	0			12	0	0	0	0	0			0	0	0	0	0	0	0	0				8	5	19	11	
629353	0	0	0	0	0	0	91	46				0	551	300		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	27	0	0	0	0	0				30	1	194	44	
629522	0	0	0	0	0	0	28	1				0	170	0		0							0	0	0	0			0	0	3	0	0	0			0	0	0	0	1	0	154	0				8	18	7	6	
629746	0	0	0	0	0	0	5	5				0	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
630041	0	0	0	0	0	0	3	0				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	0	3	
630340	0	0	0	0	0	0	29	28				0	74	28		0							0	0	0	0			0	0	0	0	0	0			12	0	0	0	0	0	0	0				28	1	6	0	
630555	0	0	0	0	0	0	42	37				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	5	
630658	0	0	0	0	0	0	29	2				21	90	0		71				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				2	1	17	4	
631039	0	0	0	0	0	0	2	0				0	11	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	2	
631150	0	0	0	0	0	0	24	0				3	49	0		20				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	29	21	
631178	0	0	0	0	0	0	14	0		0		0	23	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		9	8	14	6	
631422	0	32	0	0	0	0	237	99		0		0	1311	849		0		0	0	0	0	0	0	0	0	0			77	17	16	3	0	0			0	0	0	0	22	0	0	0	0	0		184	53	179	17	
631570	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
632410	0	0	0	0	0	0	5	1		0		0	23	0		7		0	0	0	0	0	0	0	0	0			10	1	2	0	0	0			0	0	0	0	3	0	0	0	0	0		0	0	3	1	
632607	0	0	0	0	0	0	12	0				0	70	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	70	12	
632858	0	0	0	0	0	0	55	40				0	1	0		0				0		0	0	0	0	0			0	0	11	0	1	0			0	0	0	0	0	0	0	0				0	0	0	4	
633378	0	0	386	0	0	0	43	43		0		0	1509	729		0		0	0	0	0	0	0	0	0	0			0	0	0	0	45	10			0	0	0	0	5	0	332	0	0	0		0	0	2	0	
633640	0	0	0	0	0	0	6	0				0	625	618		0							0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	1				2	4	0	0	
634544	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
634955	0	0	0	0	0	0	168	14				0	96	25		0							0	0	0	0			0	0	36	0	7	0			0	0	0	0	0	108	0	0				48	0	16	10	
635840	0	0	0	0	0	0	79	54				0	786	736		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	4	0				0	0	46	25	
635907	0	0	0	0	0	0	15	0				0	30	22		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	10				8	5	0	0	
636276	0	0	0	0	0	0	1	1				0	36	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	32	0	0	0	0	0				4	0	0	0	
636753	0	0	0	0	0	0	0	0				0	46	0		39				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
636771	0	0	0	0	0	0	1604	46		0		1065	2776	78		1090		0	0	0	0	0	0	0	0	14			0	0	180	16	117	0			0	0	0	5	0	0	10	32	0	0		47	3	1434	243	
637170	0	0	0	0	0	0	18	1				0	22	1		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	21	16	
637451	0	0	0	0	0	0	588	238		0		217	6024	2426		2337		0	0	0	0	0	0	0	0	0			15	4	28	0	1	0			186	0	88	68	0	19	918	0	0	0		0	0	53	14	
637554	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
638131	0	0	0	0	0	0	10	0				0	16	0		0							0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				9	0	7	0	
638355	0	0	0	0	0	0	273	19				0	674	47		0							0	0	0	0			0	0	45	0	43	0			0	0	0	0	0	1	0	0				493	202	91	6	
638850	0	0	0	0	0	0	1	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
639549	8	0	0	0	0	0	27	6				10	253	62		7				0		0	0	0	0	0			0	0	0	10	48	10			0	0	0	0	4	0	0	0				0	0	114	1	
639567	0	0	0	0	0	0	23092	0		0		0	151804	0		0		0	0	0	0	0	0	0	0	0			151804	23092	0	0	0	0	69025		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
639633	0	0	0	0	0	0	10	2				0	92	51		0							0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				10	4	2	4	
639857	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
640143	0	0	0	0	0	0	23	20				0	13	0		0				0		0	0	0	0	0			0	3	0	0	0	0			0	0	0	0	0	0	0	0				13	0	0	0	
640246	0	0	0	0	2	284	952	433		0		0	1189	928		2		0	0	0	0	0	0	0	0	0			0	0	69	0	22	0			0	0	0	0	108	96	0	6	0	0		63	55	64	9	
640442	0	0	0	0	0	0	52	11				1	288	121		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	97	0				0	4	68	36	
640956	0	0	0	0	0	0	34	0				6	142	99		25				0		1	0	0	0	0			0	0	8	0	1	0			0	0	0	0	0	0	0	0				5	12	12	8	
641449	0	0	0	0	0	0	16	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	16	
641579	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
642437	0	0	0	0	0	0	0	0				0	19	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	0	
643078	0	0	0	2	0	0	5	0				0	1	0		0				0		0	0	0	0	0			0	0	2	1	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
643274	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
643340	0	11	0	0	0	0	46	2		0		16	39	0		15		0	0	0	0	7	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0	0	0		24	9	0	0	
643658	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
644057	0	0	0	0	0	0	3	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
644141	0	0	0	0	0	0	12	0				0	95	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				82	12	13	0	
644646	0	0	0	0	0	0	0	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	0	
644776	0	0	0	0	0	0	90	90				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
644842	0	0	0	0	0	0	28	4				5	152	37		90				63		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	14	0	0				0	0	25	5	
644954	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
644963	0	0	0	0	0	0	4	0				1	416	9		343				343		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				64	3	0	0	
645157	0	0	0	0	0	0	0	0				0	139	136		3				0		0	14	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
645317	0	0	0	0	0	0	8	3		0		0	13	0		4		0	0	0	0	0	0	0	0	0			9	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	1	0	2	
645465	0	0	0	0	0	0	439	394		0		38	11550	2371		9166		0	0	9166	0	38	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		7	2	6	5	
645540	0	0	0	0	0	0	1818	28				0	44	0		0				0		0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	47	0	1715				12	8	32	7	
645577	0	0	0	0	0	0	875	839				6	18	0		17							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	30	
645625	0	0	15	1	0	0	4985	1459		0		570	20952	5917		2021		0	0	0	0	0	0	0	1233	119			0	0	374	161	953	181			0	58	0	15	315	321	4017	1	0	0		5274	1304	1026	602	
646042	0	0	0	0	0	0	4	1				3	0	0		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646145	0	0	0	0	0	0	191	65				47	594	210		78				0		0	0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				194	72	100	7	
646172	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
646444	0	0	0	0	0	0	0	0				0	2006	2006		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646471	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646556	0	0	0	0	0	0	4	3				1	9	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646743	0	0	0	0	0	0	42	17				18	14	0		14				0		14	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	6	0	1	
646873	0	0	0	0	0	0	25	25				0	301	258		0							0	0	38	0			5	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
647218	0	0	0	0	0	0	50	12				0	166	41		0				0		0	0	0	0	0			27	18	3	0	28	0			0	0	0	0	9	0	0	0				34	8	27	9	
