"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
485559																																																																				9924	57394	3603855	23544	7363	14978430	116396	15094826	2181727		706727	63564309	833	1466357	940508	12510055	76735	8077009	12535822	328624	532094	1065647	2040579	5446930	2989404	32984009	1917521	4739347	4795415	5364086	747150	5571	1997	2356	81564	102423	36782		70086	1695098	8342180	8527340	0	1466357				1281	27427														45708899				347094	942836	7776222	966380	0	9123	0	184	70054	13365	136204	117483	0	8523	0	0	0	0	279763	117483	139949	CONF	CONF				4582657	472587	38892	1597519	1084568		
487142																																																																				0	8196	0		1088			5633	0		124	47225	0	0	0	16517	20		12233	1138	1254	6643	7094	225	0	4542	5299	7283	11898	790	0				0	1			1675	0	3080	740							0														0				0		0	65		5428													4658			CONF	CONF										
487357																																																																				0	104630	20915	0	14650	21709	0	21709	2670		1381	493367	0	2790	0	212256	3618	182219	93095	20966	64742	72957	39761	4324	8101	44559	65613	61757	64692	17971	26250	0	0	0	0	11	0		10140	25862	15235	42205	0	2790				47	88														327429				47	0	707	0	0	9835	0	0	0	0	0	0	0	0	0	0	0	0	4753	0	0	CONF	CONF										
488318	7341			0	0	0	0		0	0	7341	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0													0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0		0	0	0	7341	0	0		7341	0	0		0	0	0	0	6476	674							0	0	0	0	0			0	0	0	0						0	0													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF									0	
488420																																																																				0	0	1998		0			962	1274		0	71234	401	77	0	50055	804		1831	67	32	6386	14868	15234	13427	2314	827	1597	5993	6757	4092				0	121			976	2609	4587	4759							9														59592				0		0	4		823													2586			CONF	CONF										
488653																																																																				0	182	1003		182			105351	579		540	218265	0	0	0	25171	3071		81113	754	1839	3600	13521	3076	2381	71555	32938	30032	35785	14624	8033				0	0			5127	505	53032	14478							0														0				0		0	10		4594													4440			CONF	CONF										
488756																																																																				0	33200	0		23822			11321	0		0	103870	0	0	0	12711	0		30605	585	1681	2881	5029	2534	0	13948	18445	18716	23192	13223	3183				0	0			824	0	5219	9741							0														31458				0		0	1023		2305													3704			CONF	CONF										
489155																																																																				0	585	0		1851			5721	253		0	60347	0	0	0	25892	92		17292	8233	3539	5772	7406	560	383	13742	5159	4518	10039	921	50				0	0			803	4608	5609	14556							0														0				0		0	0		151													226			CONF	CONF										
489249																																																																				0	5490	0		3476			3340	0		542	48388	0	0	0	18064	329		8135	752	1736	6922	8059	573	0	2010	3637	11801	11350	1444	0				0	0			0	0	4938	0							0														0				0		0	34		4979													7196			CONF	CONF										
489548																																																																				0	72570	2898		87554			76168	2253		22	455727	0	5720	0	54591	1717		183548	6165	7101	19546	6671	4981	10079	110651	112225	91891	52292	19015	8931				563	0			3065	54206	27542	56112							19														112808				484		0	178		5442													5126			CONF	CONF										
489623																																																																				0	134653	267639	1459	59421	756172	0	756172	250341		49111	7992622	0	31978	0	1749810	79175	1067282	630840	54615	164092	194356	400727	640209	281489	1423382	355362	1010662	1828770	1451262	98043	0	0	0	0	13078	0		142896	293117	711739	1283184	0	31978				3212	2741														4269591				44823	58511	260831	59970	0	1255951	0	1325	0	4670	5119	5800	0	24697	468	145	22	14	593556	5800	628	CONF	CONF										
490348																																																																				0	35846	27		15936			7276	0		82	110844	0	0	0	28484	906		34782	1599	6334	9753	9296	704	285	7217	19632	28524	19714	4477	975				295	0			734	0	8527	8421							539													0	48245				656		0	0		2643													1667			CONF	CONF									0	
490450																																																																				0	1807	82411		0			70019	7929		40105	1281642	3604	0	1768	228900	5239		125258	14807	26786	57653	63767	60235	5333	340389	109878	336575	150223	112199	6801				0	1820			8903	74162	247788	495126							0														801534				0		0	14316		3148													3573			CONF	CONF										
490843																																																																				0	36882	0		13623			7263	1462		9	88736	0	4686	0	11753	160		52407	882	2650	2679	2520	1811	1169	15840	37732	6781	4042	11276	1145				0	0			263	2035	1529	6705							0														0				0		0	295		925													1146			CONF	CONF										
490955																																																																				0	1449	374		0			598	0		0	4195	0	0	0	441	0		555	62	168	30	154	27	0	5	320	1248	1090	107	984				0	0			0	0	1122	0							0														0				0		0	0		159													52			CONF	CONF										
491224		1086000	3292000	483000	400000	34222000	2055000	2794000	0	1444000	144867000	0	1054000	22241000	515000	42484000	76578000	3795000	10337000	13453000	16230000	986000	0	1000	6000	0	0	286000	349000	22000		383000	6282000	16146000	12352000	0	2066000													80609000	569000	3008000	33590000	0	1463000	244000	0	8000	0	0	0	403000	84000	1634000	30448000	476000	948000		1086000	3292000	483000	400000	34222000	2055000		2794000	0	1444000	144851000	0	2050000		22241000	515000	13619000		326000	1381000	3130000	3557000	7258000	6431000							1000	6000	0	286000	349000			383000	6282000	16146000	12352000						33000	48000													0						3008000	33590000			1463000	0	15000	42000	73000	154000				0				403000		63000	CONF	CONF				84000	1634000	30448000	476000	948000	0	
491402																																																																				0	0	86066		24			38785	7138		12296	712947	-51	2922	0	207172	3234		23978	2765	3838	2958	5349	33539	158484	51622	7833	41389	44693	78157	282030				0	0			3063	37526	127353	185894							0														241746				0		0	0		130													1293			CONF	CONF										
491653																																																																				0	7175	0		1106			2465	0		1150	45311	0	0	0	23381	674		10025	1738	2422	9807	7094	1585	736	6407	3383	5367	4050	1724	1000				0	0			819	3064	1428	2980							0														23084				0		0	4		433													632			CONF	CONF										
491934																																																																				0	66148	82918		17717			166107	26136		30229	2056342	6119	0	0	353260	11750		688260	37841	12603	41759	79547	93928	86824	535814	102002	390846	239463	362332	65235				729	424			88732	152844	354992	569140							109														339976				1514		495	748		2694													137398			CONF	CONF										
492650																																																																				0	120854	121563	0	86379	57200	0	57200	33207		0	1072628	0	33819	0	212986	4048	35011	263729	16274	27398	69588	69233	23448	5044	266597	94995	298696	142866	24603	15511	0	0	0	0	119	0		27463	70434	67615	232330	0	33819				0	0														604713				0	0	0	0	0	2801	0	0	0	0	0	0	0	0	0	0	0	0	1810	0	67	CONF	CONF										
492810																																																																				0	40738	545		2245			1032	0		0	75240	0	0	0	23879	0	21708	47590	5812	15032	1211	168	877	549	9026	34621	2710	2013	1766	1221				0	0			677	161	1179	1341						0	265														2803				0		0	0	0	1288	0	0	0	0	0			0	0		0	0	2155	0	0	CONF	CONF										
493077																																																																				0	0	952		0			494	4808		0	70819	0	0	0	58778	257		43	102	2479	3106	2105	10016	40638	3057	1562	3105	2616	1394	300				0	0			99	1889	107	2103							81														58778				6		0	7		676													649			CONF	CONF										
493152																																																																				0	37267	0		116426			39362	0		88	262020	0	0	303	25554	792		132832	889	1544	3428	6796	8447	4396	104131	29003	53006	37102	10895	2299				0	0			2078	8272	2270	20425							0														104958				0		0	1475		3674													4337			CONF	CONF										
493741																																																																				0	48884	36903		43419			43154	6076		1544	324897	0	0	0	22522	56		84063	1013	1113	3953	7625	6843	1977	76163	23074	56297	80334	57526	8953				0	74			0	16713	40456	64358							0														46546				384		0	0		415													323			CONF	CONF										
493844																																																																				0	34792	55522		6058			123268	12321		0	661832	0	0	0	140933	10983		160491	38184	25002	28582	14825	3481	30332	172237	101900	113773	45848	47955	36853				0	556			45652	39523	87097	96694							36													0	234706				193		0	4512		2157													1764			CONF	CONF									0	
494261																																																																				0	0	6152194	2001	845	2750913	227614	2978527	66951		192045	24322095	0	235303	256146	3147467	9219	430082	6298381	40688	12989	87132	17208	38524	2896227	9104777	1541990	3038170	1794599	2512848	2909855	0	0	0	0	7509	0		128117	2143979	1569759	2805061	0	235303				13	22190													0	15674982				345953	189613	4333899	191614	0	83559	0	2985	67446	4160	141785	129564	0	0	0	0	0	0	276047	129564	0	CONF	CONF				2287074	327640	1047768	671417	0	0	
494654																																																																				0	0	3748		0			58270	0		0	489555	0	0	0	30765	0		178883	95	0	8195	354	0	22121	161958	111090	88230	60226	36648	0				0	0			1527	20120	7484	215235							0														328022				59		0	36495		105730													10181			CONF	CONF										
495419																																																																				0	56	15174		0			22388	11309		0	325623	0	0	0	110660	749		47194	6229	8556	24522	26969	16081	27844	34632	31530	91676	43129	7644	4366				0	126			2482	15141	53980	83845							56														113259				0		0	105		2699													6909			CONF	CONF										
495558																																																																				0	0	4723		0			4335	312		0	80932	130	0	4326	12006	218		50167	518	1076	5046	2085	1320	1826	24138	24435	10527	1184	2144	6628				0	1			25936	11040	4497	17728							0													0	0				0		17	0		0													249			CONF	CONF									0	
496434																																																																				0	63	1140		83			3548	53		1203	22153	0	0	3544	3704	0		2702	756	1433	712	779	0	0	12792	1353	2924	958	405	0				0	7			0	3958	5122	2470							0														0				0		0	0		265													537			CONF	CONF										
496845																																																																				0	76924	13403	9339	17759	51717	0	51717	9154		0	410705	0	350	0	77655	6433	38774	79709	5116	8163	19249	9989	16023	18542	46775	42822	73631	95011	25855	48252	0	0	0	0	0	0		3357	1064	37337	82036	0	350				718	0														273952				1207	0	0	9339	0	10489	0	0	0	0	0	489	0	0	0	0	0	0	13688	489	0	CONF	CONF										
496957																																																																				0	5427	0		9816			2591	0		0	18380	0	0	0	0	0		6904	0	0	0	0	0	0	5032	7818	923	2173	1713	721				0	0			0	0	0	13							0														0				0		0	14		0													519			CONF	CONF										
497039																																																																				0	14789	211976		1321			141759	36997		6322	1754590	0	0	0	335306	2733		289795	40540	53494	47058	51523	61291	76807	779577	145118	330417	97000	41234	25142				0	121			29415	171041	430186	356431							1104														642663				0		0	300		2739													13154			CONF	CONF										
497404		10746	6574635	2062	87241	22302530	476126	7050474	23571	5637087	167585340	0	492753	34598535	1266105	16111912	61737121	2126871	13642393	20525796	29292569	4331393	0	1100000	0	0	692005	5444363	984970	408568	54392	673004	3952036	6957939	13121906	0	4374465													82034836	92188	12292476	9974010	0	29172435	8952	0	9292	0	0	0	816619	7469787	317192	11519	0	2175512		10746	6574635	2062	87241	22302530	476126		7050474	23571	5637087	167585340	0	4374465		34598535	1266105	11056375		277085	403164	1211076	4536692	6537117	21362431							1100000	0	692005	5444363	984970			673004	3952036	6957939	13121906						34030	130508													0						12292476	9974010			29172435	0	20410	0	1497	18007				0				816619		706489	CONF	CONF				7469787	317192	11519	0	2175512	0	
497655																																																																				0	323	73		100			3363	2		0	11154	0	0	789	5423	0		123	321	0	62	109	2733	2198	177	85	1414	736	645	2674				324	12			78	75	331	62							0														0				40		0	6		629													353			CONF	CONF										
497851																																																																				0	11343	6206		1264			14816	4633		1756	90255	0	0	0	11184	621		14012	2532	2936	594	3014	1572	177	11422	10062	7781	30300	17207	2152				1064	62			2796	14426	10885	7070							0													0	11184				235		0	0		1031													1098			CONF	CONF									0	
497954																																																																				0	15589	71844		983			109078	3830		4666	689313	0	0	19735	137606	0		268893	9118	6486	31258	36095	9960	44055	180784	72505	100245	156234	33720	6832				1228	6			15917	100367	91989	120795							0													9408	415616				0		8026	537		0													6852			CONF	CONF									39	
