"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
2735146	4100958	3695354	313734	0	113863	0	0	0	3695354	0	0	-21993	
2736219	173615	155180	15236	0	0	0	0	0	155180	0	0	3199	
2736291	2091633	1984853	87762	0	124	0	0	0	1984853	0	0	18894	
2736451	94130	81923	10881	0	0	2790	0	0	81923	0	0	4116	
2736714	211447	188564	27442	0	0	10000	0	0	188564	1320	0	4121	
2737980	662331	485050	87156	0	95000	5000	0	0	485050	0	0	125	
2743244	356093	312669	43718	0	0	17200	0	0	312669	0	0	16906	
2745426	88074	79623	8690	0	0	3000	0	0	79623	0	0	2761	
2745529	12010	11496	916	0	0	500	0	0	11496	0	0	98	
2746245	16093	13752	3786	0	84	3007	0	0	13752	0	0	1478	
2747279	22615	20927	2891	0	0	1600	0	0	20927	0	0	397	
2747466	30826	27244	5232	0	0	4220	0	0	27244	0	0	2570	
2747587	201444	177731	32071	0	0	11291	0	0	177731	0	0	2933	
2748502	166376	158156	21074	0	0	14560	0	0	158156	196	0	1510	
2753917	25518	25694	3677	0	-2745	1675	0	0	25694	0	0	567	
2754222	35186	15921	-249	-1337	20857	0	0	0	15921	0	0	-6	
2756730	61018	40317	9081	0	19315	7699	0	0	40317	0	0	4	
2756909	71490	68733	2757	0	0	0	0	0	68733	0	0	0	
2757205	351093	320441	45781	0	0	31565	0	0	320441	2071	0	14365	
2758613	426347	458025	-28807	0	0	16000	0	0	458025	606	0	12523	
2759629	38646	33698	6693	0	0	2593	0	0	33698	0	0	848	
2764212	335785	341945	40011	0	0	46601	0	0	341945	293	0	137	
2769570	43097	40098	4429	0	0	1430	0	0	40098	0	0	0	
2771694	93436	117669	-22122	0	0	3300	0	0	117669	194	0	995	
2774707	29936	28027	1362	0	0	0	0	0	28027	0	0	547	
2775151	31096	29556	5165	0	0	4000	0	0	29556	144	0	231	
2775179	68375	57917	13142	0	0	6823	0	0	57917	0	0	4139	
2775692	9529	8284	1213	0	0	611	0	0	8284	0	0	643	
2785477	123261	117526	7605	0	0	3817	0	0	117526	0	-343	2290	
2785646	187322	148428	22995	0	15500	0	0	0	148428	0	0	399	
2787770	78412	67646	7788	0	0	5000	0	0	67646	0	0	7978	
2791085	71029	67103	3131	0	0	0	0	0	67103	0	0	795	
2793593	46294	41002	4802	0	0	978	0	0	41002	0	840	628	
2794732	96062	77053	7952	0	8000	0	0	0	77053	0	0	3057	
2796277	19081	18100	3601	0	0	2597	0	0	18100	0	0	-23	
2797162	59205	50461	5921	0	51	1617	0	0	50461	0	0	4389	
2797210	6839	6354	665	0	0	0	0	0	6354	0	0	-180	
2797359	94955	87359	8785	0	0	2662	0	0	87359	0	0	1473	
2797724	2422067	2139332	169527	128005	0	81843	0	-8115	2131217	10801	0	64360	
2805535	46685	44220	1282	0	0	0	0	0	44220	0	0	1183	
2805928	13012	9339	1641	0	0	455	0	0	9339	0	0	2487	
2806635	57756	48873	14626	0	0	8557	0	0	48873	0	0	2814	
2806840	20023	15685	3071	0	0	1315	0	0	15685	0	0	2582	
2806877	165334	156022	8132	0	0	0	0	0	156022	987	0	193	
2807173	37504	34043	2340	0	850	0	0	0	34043	0	0	271	
2808602	334760	292185	50211	0	1556	14900	0	0	292185	0	0	5708	
2809373	15068	13247	3811	0	-2000	0	0	0	13247	10	0	0	
2811086	5608	5129	27	0	0	0	0	0	5129	0	0	452	
2815879	67149	61658	12763	0	0	7338	0	0	61658	0	0	66	
2819167	102796	98742	583	0	0	1112	0	0	98742	0	0	4583	
2819242	44346	36621	8748	0	0	3852	0	0	36621	0	0	2829	
2820604	73082	56995	5200	22574	0	12860	0	0	56995	0	0	1173	
2823221	50709	46024	7068	0	0	4425	0	0	46024	0	0	2042	
2826017	111962	96408	21050	0	0	5658	0	0	96408	0	0	162	
2833882	124735	111633	10909	0	0	0	0	0	111633	2101	0	92	
2835103	67326	59489	9555	0	0	5488	0	0	59489	0	0	3770	
2836306	29384	27221	1478	0	0	378	0	0	27221	0	0	1063	
2838207	91800	95040	2602	0	0	6700	0	0	95040	0	0	858	
2839790	108681	96853	12010	0	0	5500	0	0	96853	0	0	5318	
2845782	14713	15809	-1096	0	0	0	0	0	15809	0	0	0	
2847085	21409	18320	1603	0	0	150	0	0	18320	0	0	1636	
2847142	217815	175297	38223	0	0	0	0	0	175297	510	0	3785	
2849285	61078	55987	5808	0	0	1321	0	0	55987	0	0	604	
2849463	106126	90336	10668	0	4000	0	0	0	90336	61	0	1061	
2849801	387473	351403	32052	0	0	0	0	0	351403	0	0	4018	
2850722	1739303	1838657	286667	0	17930	415200	0	0	1838657	0	0	11249	
2855866	55846	47894	9481	0	0	8001	0	0	47894	166	0	6306	
2857600	50775	46307	5226	0	0	3000	0	0	46307	0	0	2242	
2858492	67014	61786	11619	0	-294	8096	0	0	61786	0	0	1999	
2858960	870023	871388	252159	0	0	282000	0	0	871388	0	0	28476	
2860039	22337	18243	2392	0	0	750	0	0	18243	0	0	2452	
2860271	32476	30862	1087	0	0	1320	0	0	30862	0	0	1847	
2861317	36200	32985	5562	0	0	2450	0	0	32985	0	0	103	
2867337	501068	455693	67333	0	0	25185	0	0	455693	0	0	3227	
2869162	113865	106331	11199	0	431	7000	0	0	106331	0	0	2904	
2871099	45146	38237	4232	0	0	500	0	0	38237	0	0	3177	
2871558	39249	35552	3118	0	0	843	0	0	35552	556	0	866	
2873598	27130	18025	1541	0	7500	0	0	0	18025	0	0	64	
2877345	103050	98580	6195	0	0	2500	0	0	98580	0	0	775	
2877484	2765	2464	-393	0	422	0	0	177	2641	0	0	95	
2877831	27224	23897	2567	0	0	953	0	0	23897	0	0	1713	
2880019	157551	140203	17509	0	0	0	0	0	140203	0	0	-161	
2881445	25737	26870	5889	0	0	8000	0	0	26870	0	0	978	
2882983	22669	16975	1075	0	1200	168	0	0	16975	0	0	3587	
2889227	33961	33462	315	0	0	0	0	-183	33279	335	0	32	
2891622	339948	332627	16122	0	0	9564	0	0	332627	-134	0	897	
2897633	19819	15538	1909	0	0	800	0	0	15538	0	0	3172	
2901558	16600	16454	-209	0	0	0	0	0	16454	0	0	355	
2903123	79541	71523	8868	0	0	3070	0	0	71523	540	0	1680	
2905761	14209	5734	653	0	7500	516	0	0	5734	0	0	838	
2907019	39982	37280	6062	0	0	3500	0	0	37280	0	0	140	
2907439	57985	63173	-5543	0	0	0	0	0	63173	275	0	80	
2912750	5841	5711	2545	0	0	2500	0	0	5711	0	0	85	
2913702	36531	32924	2727	0	0	800	0	0	32924	0	0	1680	
2914268	60808	60476	19332	0	0	19000	0	0	60476	0	0	0	
2914727	46555	44280	4437	0	0	2415	0	0	44280	18	0	235	
2915461	121922	115280	13381	0	424	7475	0	0	115280	0	0	312	
2916534	459101	47184	1439	0	410000	0	0	0	47184	0	0	478	
2916963	893396	826218	67178	0	0	0	0	0	826218	0	0	0	
2917184	15674	14340	1288	0	0	750	0	0	14340	0	0	796	
2917317	2604036	2389924	436285	0	0	180000	0	0	2389924	80	0	-42253	
2919898	80419	68619	9241	0	0	1000	0	0	68619	0	0	3559	
2920287	17855	14912	3480	0	0	2297	0	0	14912	0	0	1760	
2920773	84781	85216	9631	0	0	11750	0	0	85216	0	0	1684	
2921622	11044	10399	1969	0	0	1730	0	0	10399	0	0	406	
2921659	117048	81825	130345	0	0	97000	0	0	81825	0	0	1878	
2925620	54205	48561	6448	0	0	1000	0	0	48561	0	0	196	
2925666	6929788	6517369	689186	0	0	321719	0	0	6517369	0	0	44952	
2929392	101433	98375	11588	0	0	10975	0	0	98375	410	0	2035	
2938198	514335	440338	85775	0	0	35000	0	0	440338	788	0	22434	
2938787	34250	33200	20125	0	0	19329	0	0	33200	0	0	254	
2939001	9426	8304	736	0	0	246	0	0	8304	0	0	632	
2939391	37383	31553	4903	0	0	1462	0	0	31553	0	0	2389	
2941068	1190618	1129136	149015	0	0	120000	0	0	1129136	7441	0	25026	
2943615	82904	73097	15538	0	0	6259	0	0	73097	0	0	528	
2947556	188614	131206	62330	0	0	5000	0	0	131206	0	0	78	
2948058	101395	95325	7533	0	0	3065	0	0	95325	1208	0	394	
2948423	43681	36404	5694	0	0	1560	0	-40	36364	0	0	3183	
2949970	15899	14456	1518	0	0	75	0	0	14456	0	0	0	
2953418	120824	101451	17900	0	1000	500	0	0	101451	0	0	973	
2954059	347933	364781	-9225	0	0	11421	0	0	364781	1016	0	2782	
2954497	76093	73042	3441	0	0	1995	0	0	73042	104	0	1501	
2958972	94826	86229	14036	0	0	8921	0	0	86229	0	0	3482	
2960555	15737	12965	2543	0	0	904	0	0	12965	0	0	1133	
2960788	3833	3741	92	0	0	0	0	0	3741	0	0	0	
2963266	405323	391141	16768	0	3447	0	0	0	391141	-7040	0	1007	
2963275	12450	10709	700	0	54	20	0	0	10709	0	0	1007	
2963864	30795	27315	2676	0	0	1089	0	0	27315	75	0	1818	
2970657	244983	220751	37371	0	0	20000	0	0	220751	334	0	6527	
2973041	12600	13402	607	0	0	1408	0	0	13402	-1	0	0	
2973386	220446	273007	112277	0	0	170000	0	0	273007	0	0	5162	
2980209	6403000	5900000	397000	114000	7000	0	60000	0	5900000	0	0	45000	
2989006	50736	39345	8383	0	0	4159	0	0	39345	0	0	7167	
2992547	821811	827456	154355	0	0	160000	0	0	827456	0	0	0	
2997216	41723	36474	4304	0	0	2441	0	0	36474	102	0	3284	
2997748	130249	83958	11678	0	31207	0	0	0	83958	1324	0	2082	
2998576	850456	690283	176173	0	0	16000	0	0	690283	0	0	0	
3005097	12584	11689	1318	0	0	450	0	0	11689	0	0	27	
3010363	30723	27623	1879	0	0	425	0	0	27623	38	0	1608	
3015939	115721	99079	15751	0	0	0	0	0	99079	113	0	778	
3016347	257999	172350	25161	36048	23350	0	0	0	172350	0	0	1090	
3017081	276769	268108	172657	0	0	173000	0	0	268108	0	0	9004	
3019982	101783	98988	2014	0	-3270	0	0	0	98988	0	0	4051	
3020447	19354	15673	5724	0	0	4580	0	0	15673	29	0	2508	
3022610	27481	22783	4275	0	0	1725	0	0	22783	0	0	2148	
3025929	8897	11289	-2984	0	0	0	0	0	11289	0	0	592	
3027763	42148	39152	4833	0	2100	4293	0	0	39152	0	0	356	
3029253	12670	11220	1278	0	0	0	0	0	11220	0	0	172	
3029589	469365	423857	76654	0	0	35000	0	0	423857	0	0	3854	
3032833	6071	6392	-479	0	0	0	0	0	6392	0	0	158	
3034257	43263	34553	14793	0	0	11817	0	0	34553	0	0	5734	
3039636	80807	66702	8978	0	4000	0	0	0	66702	0	0	1127	
3040418	93624	81574	10921	0	0	0	0	0	81574	0	0	1129	
3041358	15772	14081	2041	0	0	1226	0	0	14081	0	0	876	
3045383	86904	81725	5177	0	0	0	0	0	81725	2	0	0	
3047659	255543	230189	21660	0	0	0	0	0	230189	1508	0	2186	
3049635	32187	26896	10707	0	0	6946	0	0	26896	0	0	1530	
3052813	140111	127167	14131	0	0	4300	0	0	127167	0	0	3113	
3066025	104657	96580	78080	0	0	70004	0	0	96580	0	0	1	
3067929	28958	27186	4902	0	0	3900	0	0	27186	0	0	770	
3068579	127354	106257	14287	0	0	5911	0	0	106257	183	0	12538	
3070545	42982	35894	6437	0	0	3689	0	0	35894	0	0	4340	
3076220	812790	703999	171446	0	0	85000	0	0	703999	0	0	22345	
3076248	1334745	1364109	352407	0	0	390000	0	0	1364109	0	0	8229	
3076453	591819	577083	66557	0	0	60000	0	0	577083	3159	0	5020	
3076604	157485	141907	19467	0	0	7500	0	0	141907	0	0	3611	
3089752	16605	15926	348	0	0	0	0	0	15926	0	0	331	
3090833	19560	19872	-509	0	0	1185	0	0	19872	0	0	1382	
3103591	11922	10598	1504	0	0	1210	0	0	10598	0	0	1030	
3109043	348347	327083	41236	0	0	21000	0	0	327083	0	0	1028	
3109146	539119	498777	36886	0	0	5750	0	0	498777	0	0	9206	
3110197	292363	263827	22568	0	6000	0	0	0	263827	0	0	-32	
3116519	43109	40788	2147	0	2150	2000	0	0	40788	0	0	24	
3120646	40540	37356	1732	0	0	1500	0	0	37356	0	0	2952	
3120897	34137	13207	2400	18930	0	498	0	0	13207	0	0	98	
3122994	90997	81436	17609	0	0	8359	0	0	81436	311	0	0	
3125315	20492	17400	531	0	0	137	11	0	17400	19	0	2690	
3125557	38334	29958	4016	0	0	895	0	0	29958	0	0	5255	
3128923	27430	24882	3940	0	0	2042	0	0	24882	0	0	650	
3134399	32075	29116	3521	0	-594	983	0	0	29116	0	0	1015	
3134698	34686	33001	1917	0	0	1252	0	0	33001	0	0	1020	
3138146	7815796	6902797	957307	0	75000	350000	0	0	6902797	36292	0	194400	
3139321	6835	5562	601	0	400	350	0	0	5562	0	0	622	
3140822	103005	98479	7077	0	0	4250	0	0	98479	0	0	1699	
3141726	144382	133036	6435	0	0	5500	0	0	133036	0	0	10411	
3146150	248230	210253	29707	0	0	6000	0	0	210253	0	0	14270	
3148613	13800	10518	1135	0	1000	0	0	0	10518	0	0	1147	
3150205	58873	50869	7327	0	0	0	0	0	50869	273	0	404	
3150447	18658000	19700000	2404000	0	0	6860000	0	0	19700000	0	0	3414000	
3153233	-1774	3109	-17299	0	9850	0	0	0	3109	0	0	2566	
3153297	94928	63890	15532	25000	0	11591	0	0	63890	0	0	2097	
3158546	299667	282490	15534	0	0	0	0	0	282490	2174	0	-531	
3160978	36771	31469	4958	0	0	1045	0	0	31469	0	0	1389	
3165357	102775	92879	12747	0	0	3522	0	444	93323	0	0	227	
3166699	83069	78195	14101	0	0	10127	0	0	78195	0	0	900	
3174920	73258	57271	6277	0	597	2929	0	0	57271	0	0	12042	
3180136	14062	16184	-872	0	0	1250	0	0	16184	0	0	0	
3184228	89303	80942	8173	0	0	1965	0	0	80942	0	0	2153	
3185579	17030	15784	872	0	0	250	0	0	15784	0	0	624	
3185896	66611	54482	9149	0	0	2126	0	273	54755	706	-191	4318	
3187630	923028	812411	100993	0	6157	0	0	0	812411	0	0	3467	
3189063	343808	291809	42549	0	0	4500	0	0	291809	644	0	13306	
3194692	85840	75702	11129	0	0	3000	0	0	75702	1632	0	377	
3199811	35494	29671	5002	0	600	733	0	0	29671	0	0	954	
3202702	2955000	2159000	528000	0	0	0	0	0	2159000	1000	0	267000	
3212149	9741941	9539375	1320155	0	-9	1320000	0	0	9539375	0	0	202420	
3212402	378458	355036	38378	0	0	20392	0	0	355036	973	0	4463	
3213333	25352	20942	4236	0	112	595	0	0	20942	0	0	657	
3214059	290401	202099	-18046	0	55000	3000	0	0	202099	3171	0	51177	
3216017	262321	253751	36862	0	0	35000	0	0	253751	2021	0	4687	
3216316	59683	55562	4614	0	0	516	0	0	55562	5	0	18	
3217331	61046	54038	7774	0	0	3602	0	0	54038	0	0	2836	
3217957	79004	63858	7049	0	0	0	0	0	63858	2000	0	6097	
3219269	29066	30804	-2248	0	0	0	0	0	30804	0	0	510	
3220863	27646	27241	310	0	395	315	0	0	27241	0	0	15	
3223305	56534	49199	6467	0	0	1005	0	0	49199	175	0	1698	
3223408	13279	8891	1552	0	0	414	0	0	8891	0	0	3250	
3223417	31865	29051	3955	0	0	1451	0	0	29051	0	0	310	
3224302	87499	91555	5022	0	0	12492	0	0	91555	0	0	3414	
3224375	102530	81726	10071	0	10000	0	0	0	81726	733	0	0	
3224478	18033	16268	1732	0	0	0	0	0	16268	0	0	33	
3224580	1770490	1854675	209750	0	0	375000	0	0	1854675	78604	0	2461	
3228908	450173	382376	72185	0	0	24000	8781	0	382376	27126	0	1267	
3229875	43218	39514	22852	0	0	19325	0	0	39514	0	0	177	
3232204	685307	599228	76763	0	0	0	0	0	599228	1554	0	7762	
3232370	22421	19839	582	0	0	0	0	0	19839	0	0	2000	
3235410	382597	344225	52270	0	0	23945	0	0	344225	1439	0	8608	
3243282	142025	125407	14904	0	0	0	0	0	125407	660	0	1054	
3247589	54602	55494	6057	0	0	9275	0	0	55494	0	0	2326	
3248849	282643	269137	17799	0	-1030	5206	0	0	269137	0	0	1943	
3253834	16666	14219	1980	0	0	400	0	0	14219	0	0	867	
3254297	10296	9114	1312	0	0	468	0	0	9114	0	0	338	
3262788	31212	28216	2851	0	0	675	0	0	28216	0	0	820	
3267738	79297	62989	15377	0	0	2169	0	0	62989	0	0	3100	
3268173	2983	2957	26	0	0	0	0	0	2957	0	0	0	
3268249	116985	100311	10676	0	0	0	0	0	100311	0	0	5998	
3271799	243943	219119	26264	0	4380	10164	0	0	219119	1481	0	2863	
3271986	59687	51789	8253	0	61	2260	0	0	51789	0	0	1844	
3272956	80297	71862	8435	0	0	0	0	0	71862	0	0	0	
3274709	255365	218546	25805	0	16946	12500	0	0	218546	0	0	6568	
3277241	62964	59473	3711	0	0	500	0	0	59473	196	0	84	
3280625	183334	157018	-3039	0	0	3000	0	0	157018	0	0	32355	
3281510	326554	372266	26953	0	647	15000	0	0	372266	-64685	0	6373	
3282012	20586	18075	1954	0	0	256	0	0	18075	0	0	813	
3284070	15277000	13776000	1649000	0	2000	1150000	0	0	13776000	0	0	1000000	
3284397	2787886	3325827	101391	291186	11785	1058052	0	0	3325827	0	0	115749	
3284445	125254	113572	14621	0	0	3750	0	0	113572	0	0	811	
3284490	171358	169238	22967	0	-5971	16132	0	0	169238	0	0	1256	
3285246	7517	7022	1010	0	0	630	0	29	7051	0	0	86	
3285778	25545	21696	3413	0	0	0	0	0	21696	72	0	364	
3286999	25487	21176	5961	0	0	1650	0	0	21176	0	0	0	
3287660	1469328	836461	34627	0	555000	0	0	0	836461	0	0	43240	
3288452	74929	65954	8226	0	0	1000	0	0	65954	185	0	1564	
3290240	113214	98425	21622	0	0	12764	0	0	98425	1500	0	4431	
3293540	76838	72600	4246	0	0	850	0	0	72600	301	0	541	
3296859	40013	37720	3270	0	0	1210	0	0	37720	0	0	233	
3297490	135595	118181	8169	0	10000	2770	0	0	118181	0	0	2015	
3303298	26838113	24388980	1922368	0	0	1100000	0	0	24388980	0	0	1626765	
3303944	35569	33801	650	0	0	0	0	0	33801	154	0	964	
3306280	107458	95661	11443	0	0	1140	0	0	95661	0	0	1494	
3306598	32092	28507	4667	0	0	1680	0	0	28507	0	0	598	
3308529	10713	9072	751	0	-192	0	0	0	9072	0	0	1082	
3308574	11769	7004	1131	0	3600	0	0	0	7004	0	0	34	
3309393	29476	26352	2122	0	0	0	0	0	26352	0	0	1002	
3309571	101772	75041	23523	0	0	1436	0	0	75041	-55	304	4395	
3310287	33110	27844	24261	0	0	19000	0	0	27844	0	0	5	
3314043	65813	58819	4804	0	4060	2095	0	0	58819	0	0	225	
3314119	18225	16877	2848	0	0	1500	0	0	16877	0	0	0	
3316739	30245	27557	2967	0	0	585	0	0	27557	0	0	306	
3317192	18967	18367	514	0	39	0	0	0	18367	0	0	47	
3317932	1711901	1276997	94181	269457	97808	47100	0	0	1276997	4608	0	15950	
3320781	146309	132343	12246	0	0	4511	0	0	132343	0	0	6231	
3322468	36779	36513	2294	0	0	1926	0	0	36513	-102	0	0	
3325759	468103	411249	43291	0	0	5000	0	0	411249	0	0	18563	
3337097	268380	254103	18530	0	0	4504	0	0	254103	0	0	251	
3340725	84865	82505	4231	0	0	2000	0	0	82505	0	0	129	
3340903	22433	19528	1895	0	0	0	0	0	19528	0	0	1010	
3341393	31127	28186	6706	0	0	3842	0	0	28186	0	0	77	
3342671	46964	42399	5056	0	0	728	0	0	42399	0	0	237	
3344321	216378	192257	18434	0	0	0	0	0	192257	0	0	5687	
3346633	19027	14817	3953	0	0	750	0	0	14817	0	0	1007	
3347603	42421	40617	1265	0	46	223	0	0	40617	0	0	716	
3347911	41982	36927	4898	0	0	0	0	0	36927	0	0	157	
3348468	69897	65150	10087	0	0	9000	0	0	65150	0	0	3660	
3348888	1878159	1675847	279423	0	0	109560	0	0	1675847	2059	0	30390	
3349241	64375	51568	8472	0	4000	0	0	0	51568	0	0	335	
3350658	49879	46455	3851	0	0	1599	0	0	46455	0	0	1172	
3350724	135037	118735	15511	0	0	3051	0	0	118735	251	0	3591	
3353154	7162	7124	38	0	0	0	0	0	7124	0	0	0	
3354599	93746	83402	10024	0	0	2250	0	0	83402	81	0	2489	
3356191	270247	253761	46536	0	0	31000	0	0	253761	0	0	950	
3357077	25074	24251	5985	0	0	5162	0	0	24251	0	0	0	
3357219	252357	203278	26687	0	0	7686	0	0	203278	24922	0	5156	
3357385	83057	75321	6778	0	0	0	0	0	75321	734	0	224	
3357620	55184	54988	2696	0	0	2500	0	0	54988	0	0	0	
3358270	26854	25556	2968	0	0	2140	0	0	25556	98	0	372	
3368635	32024	28752	11145	0	0	9901	0	0	28752	0	0	2028	
3368925	84367	78813	8030	0	0	4150	0	0	78813	0	0	1674	
3370133	53262	46609	7955	0	0	3600	0	0	46609	68	0	2230	
3370357	23711	21613	1587	0	0	0	0	0	21613	0	0	511	
3374234	26577	25294	1061	0	111	0	0	0	25294	0	0	111	
3374382	102660	91416	13352	0	0	1800	0	0	91416	97	0	-405	
3374403	38171	31939	3401	0	1350	530	0	0	31939	0	0	2011	
3374412	314485	284465	34623	0	0	7500	0	0	284465	0	0	2897	
3377235	27998	20880	-10117	8075	8079	0	0	0	20880	0	0	1081	
3378773	595035	524886	52025	0	0	0	0	0	524886	4199	0	13925	
3383665	18978	18993	2600	0	0	3154	0	0	18993	0	0	539	
3384952	128809	84403	7308	0	36650	0	0	0	84403	0	0	448	
3385744	35202	26647	6423	0	0	2235	0	0	26647	0	0	4367	
3386264	294223	273308	29190	0	0	10668	0	0	273308	2217	0	176	
3386536	116956	125843	-9102	0	248	1200	0	0	125843	0	0	1167	
3387140	25519	28007	-2844	0	0	200	0	0	28007	0	0	556	
3388482	140190	130227	13523	0	-10000	0	0	0	130227	693	0	5747	
3390337	17327	16544	868	0	0	0	0	0	16544	0	0	-85	
3390627	37253	33424	2441	0	0	0	0	0	33424	300	0	1088	
3391718	106823	100670	14047	0	0	13500	0	0	100670	268	0	5338	
3393851	16284	13343	2506	0	0	1200	0	0	13343	0	0	1635	
3394278	2889845	2682118	857203	0	24791	700000	0	0	2682118	0	0	25733	
3394380	12883	11395	1016	0	0	0	0	0	11395	470	0	2	
3397233	107302	89443	23229	0	0	300	0	0	89443	0	0	-5070	
3398623	220722	202808	25128	0	0	15000	0	0	202808	2060	0	5726	
3401970	443503	409156	43660	0	0	5980	0	0	409156	3103	-8486	2050	
3402913	587670	520846	57159	0	0	0	2656	0	520846	0	0	12321	
3404207	288713	241923	36157	0	0	0	0	0	241923	755	0	9878	
3404373	174010	168600	8522	0	0	3000	0	0	168600	66	0	-178	
3404467	87985	79120	7477	0	0	4000	0	0	79120	751	0	4637	
3404506	179404	158930	24585	0	0	9000	0	0	158930	835	0	4054	
3404999	94080	84799	7088	0	2219	0	0	0	84799	0	0	-26	
3407084	51861	46853	4789	0	0	0	0	0	46853	219	0	0	
3408728	969217	870003	97503	0	0	28000	0	0	870003	0	0	29711	
3410141	43117	37853	5921	0	0	1000	0	0	37853	0	0	343	
3411773	44720	39947	4293	0	0	0	0	0	39947	0	0	480	
3412417	49615	45204	10403	0	0	8877	0	0	45204	0	0	2885	
3419416	283047	264671	23032	0	0	8720	0	0	264671	527	0	3537	
3428258	78296	59169	12491	0	5000	0	679	0	59169	473	0	1842	
3429219	31740	27482	3443	0	0	500	0	0	27482	92	0	1223	
3435948	124296	48474	67908	0	0	0	0	0	48474	225	0	7689	
3437148	91988	81025	11211	0	0	961	0	0	81025	42	0	671	
3437157	339060	270413	43773	0	1110	5800	0	0	270413	1115	0	28449	
3437456	489243	418652	68735	147890	0	137428	0	0	418652	2907	0	-11513	
3437483	215059	164521	37691	0	0	0	0	0	164521	384	0	12463	
3438958	29218	24378	3633	0	0	0	0	0	24378	248	0	959	
3440803	46957	41588	5046	0	0	3546	0	0	41588	26	0	3843	
3445901	36080	28620	5985	0	0	0	0	0	28620	145	0	1330	
3446225	39334	25776	4866	0	8687	2123	0	0	25776	0	0	2128	
3446784	33463	29552	2119	0	0	522	0	0	29552	1807	0	507	
3447576	612971	547330	49852	0	10000	1400	0	0	547330	643	0	6546	
3447820	257617	204133	55187	0	0	7500	0	0	204133	0	0	5797	
3448162	23753	22469	1982	0	0	0	0	0	22469	183	-881	0	
3448425	7626	4851	1592	0	0	1200	0	0	4851	0	0	2383	
3449066	313191	262251	24655	0	23150	9500	0	0	262251	0	0	12635	
3451050	59208	50578	4753	0	0	0	0	0	50578	0	0	3877	
3455227	106328	98975	5450	0	0	0	0	0	98975	824	0	1079	
3459207	96814	82286	13340	0	0	851	0	13	82299	1299	0	727	
3459216	20329	18634	1562	0	-150	0	0	0	18634	0	0	283	
3463875	47493	40907	9179	0	0	3500	0	0	40907	0	0	907	
3465392	161751	142565	23625	0	0	7350	0	0	142565	429	0	2482	
3466988	72385	67790	4636	0	-192	0	0	0	67790	0	0	151	
3468450	32094	29130	2519	0	0	0	0	0	29130	0	0	445	
3470097	30497	27457	10841	0	0	7801	0	0	27457	0	0	0	
3470154	156249	124456	12287	0	21500	4179	0	0	124456	0	0	2185	
3470239	1581355	1136756	747483	0	0	690000	0	0	1136756	0	0	387116	
3470930	44566	38422	2051	0	3300	0	0	0	38422	600	0	193	
3472046	98833	83110	16043	0	0	3120	0	0	83110	981	0	1819	
3472859	89754	82667	8391	0	0	1200	0	0	82667	0	0	-104	
3475083	1613294	1396406	168257	0	0	0	0	0	1396406	0	0	48631	
3476192	397632	377395	34230	0	-19754	16600	0	0	377395	0	0	22361	
3479018	17864	14103	2545	0	0	354	0	0	14103	0	0	1570	
3480069	7464	9030	-1759	0	0	0	0	0	9030	0	0	193	
3482045	23534	21426	3211	0	0	1119	0	0	21426	0	0	16	
3482111	85333	90214	-4841	0	0	550	0	0	90214	0	0	510	
3485215	21690	19864	1018	0	0	0	0	0	19864	0	0	808	
3487433	28253	16544	8631	0	0	4423	0	0	16544	0	0	7501	
3487947	28546	29477	-2063	0	0	0	0	0	29477	156	0	976	
3488579	82824	70908	11181	0	0	0	0	0	70908	0	0	735	
3517590	46242	42252	3219	0	0	0	0	0	42252	0	0	771	
3529315	140284	124717	15567	0	0	0	0	0	124717	0	0	0	
3531176	43828	38153	4108	0	0	3000	0	0	38153	0	0	4567	
3532641	631558	522891	55424	0	45000	8015	0	0	522891	1905	0	14353	
3537897	59966	51125	6716	0	0	1455	0	0	51125	666	0	2914	
3538009	58253	51523	8003	0	0	2840	0	0	51523	0	0	1567	
3545258	277267	237863	42453	0	0	7725	0	0	237863	1059	0	3617	
3546862	56360	53423	2295	0	0	323	0	0	53423	182	0	783	
3547131	379363	375357	15126	0	-42000	0	0	0	375357	12308	0	18572	
3547896	79080	78564	4299	0	29	3816	0	0	78564	0	0	4	
3548567	221630	195968	26017	0	0	8411	0	0	195968	2272	0	5784	
3548763	30497	28299	2610	0	0	700	0	0	28299	0	0	288	
3555248	81158	75097	5541	0	0	0	0	0	75097	0	0	520	
3561771	36167	34559	1388	0	0	0	0	0	34559	0	0	220	
3567269	40215	34639	4737	0	750	1309	0	0	34639	0	74	1324	
3579589	1636813	1605488	113925	0	0	135000	0	0	1605488	0	0	52400	
3588312	96754	78919	15530	0	-388	4613	0	0	78919	50	0	7256	
3588424	172322	146197	18991	0	1850	7400	0	0	146197	0	0	12684	
3591004	33544	30872	1590	0	0	0	0	0	30872	0	0	1082	
3592047	58028	55707	4032	0	0	600	331	0	55707	0	0	-780	
3593307	67054	60766	6266	0	0	0	0	0	60766	22	0	0	
3594087	34985	29565	4043	0	0	1150	0	0	29565	0	0	2527	
3595271	266090	261254	19879	0	0	18718	0	0	261254	0	0	3675	
3596250	27603	23742	2223	0	333	302	0	0	23742	0	0	1607	
3597211	157933	118788	22409	0	0	0	0	0	118788	12000	0	4736	
