rssd_id,total_equity_capital,total_equity_capital_usd,bank_name,quarter_end
717737,186973.0,186973000.0,CITIZENS NATIONAL BANK,2026-03-31
717924,391859.0,391859000.0,SOUTHERN BANK AND TRUST COMPANY,2025-06-30
717924,419406.0,419406000.0,SOUTHERN BANK AND TRUST COMPANY,2025-09-30
717924,424415.0,424415000.0,SOUTHERN BANK AND TRUST COMPANY,2025-12-31
717924,431692.0,431692000.0,SOUTHERN BANK AND TRUST COMPANY,2026-03-31
718145,77662.0,77662000.0,FIRST SECURITY BANK,2025-06-30
718145,81874.0,81874000.0,FIRST SECURITY BANK,2025-09-30
718145,80374.0,80374000.0,FIRST SECURITY BANK,2025-12-31
718145,80628.0,80628000.0,FIRST SECURITY BANK,2026-03-31
718275,31210.0,31210000.0,BANK OF THE FEDERATED STATES OF MICRONESIA,2025-06-30
718275,32691.0,32691000.0,BANK OF THE FEDERATED STATES OF MICRONESIA,2025-09-30
718275,33852.0,33852000.0,BANK OF THE FEDERATED STATES OF MICRONESIA,2025-12-31
718275,33977.0,33977000.0,BANK OF THE FEDERATED STATES OF MICRONESIA,2026-03-31
718538,39571.0,39571000.0,"GRANT COUNTY BANK, THE",2025-06-30
718538,40557.0,40557000.0,"GRANT COUNTY BANK, THE",2025-09-30
718538,42002.0,42002000.0,"GRANT COUNTY BANK, THE",2025-12-31
718538,42679.0,42679000.0,"GRANT COUNTY BANK, THE",2026-03-31
71859,23759.0,23759000.0,CBW BANK,2025-06-30
71859,23925.0,23925000.0,CBW BANK,2025-09-30
71859,24563.0,24563000.0,CBW BANK,2025-12-31
71859,23814.0,23814000.0,CBW BANK,2026-03-31
719030,10012.0,10012000.0,"FIRST NATIONAL BANK OF PETERSTOWN, THE",2025-06-30
719030,10524.0,10524000.0,"FIRST NATIONAL BANK OF PETERSTOWN, THE",2025-09-30
719030,10560.0,10560000.0,"FIRST NATIONAL BANK OF PETERSTOWN, THE",2025-12-31
719030,10716.0,10716000.0,"FIRST NATIONAL BANK OF PETERSTOWN, THE",2026-03-31
719610,20666.0,20666000.0,"FIRST NATIONAL BANK OF MANCHESTER, THE",2025-06-30
719610,21426.0,21426000.0,"FIRST NATIONAL BANK OF MANCHESTER, THE",2025-09-30
719610,21633.0,21633000.0,"FIRST NATIONAL BANK OF MANCHESTER, THE",2025-12-31
719610,21879.0,21879000.0,"FIRST NATIONAL BANK OF MANCHESTER, THE",2026-03-31
719656,44841.0,44841000.0,"CALLAWAY BANK, THE",2025-06-30
719656,46658.0,46658000.0,"CALLAWAY BANK, THE",2025-09-30
719656,47266.0,47266000.0,"CALLAWAY BANK, THE",2025-12-31
719656,48394.0,48394000.0,"CALLAWAY BANK, THE",2026-03-31
719964,22327.0,22327000.0,FIRST STATE BANK,2025-06-30
719964,23197.0,23197000.0,FIRST STATE BANK,2025-09-30
719964,23728.0,23728000.0,FIRST STATE BANK,2025-12-31
719964,24155.0,24155000.0,FIRST STATE BANK,2026-03-31
720157,7052.0,7052000.0,MARSHALL COUNTY STATE BANK,2025-06-30
720157,7193.0,7193000.0,MARSHALL COUNTY STATE BANK,2025-09-30
720157,6908.0,6908000.0,MARSHALL COUNTY STATE BANK,2025-12-31
720157,6886.0,6886000.0,MARSHALL COUNTY STATE BANK,2026-03-31
720344,15647.0,15647000.0,BANK OF CLARKSON,2025-06-30
720344,16814.0,16814000.0,BANK OF CLARKSON,2025-09-30
720344,17586.0,17586000.0,BANK OF CLARKSON,2025-12-31
720344,17645.0,17645000.0,BANK OF CLARKSON,2026-03-31
720746,53004.0,53004000.0,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",2025-06-30
720746,57543.0,57543000.0,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",2025-09-30
720746,59455.0,59455000.0,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",2025-12-31
720746,64133.0,64133000.0,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",2026-03-31
720858,10415.0,10415000.0,MCINTOSH COUNTY BANK,2025-06-30
720858,11832.0,11832000.0,MCINTOSH COUNTY BANK,2025-09-30
720858,10600.0,10600000.0,MCINTOSH COUNTY BANK,2025-12-31
720858,11138.0,11138000.0,MCINTOSH COUNTY BANK,2026-03-31
721350,72090.0,72090000.0,BANKNORTH,2025-06-30
721350,74020.0,74020000.0,BANKNORTH,2025-09-30
721350,76564.0,76564000.0,BANKNORTH,2025-12-31
721350,76492.0,76492000.0,BANKNORTH,2026-03-31
721752,5598.0,5598000.0,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",2025-06-30
721752,6442.0,6442000.0,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",2025-09-30
721752,7105.0,7105000.0,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",2025-12-31
721752,6684.0,6684000.0,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",2026-03-31
721949,73396.0,73396000.0,"FIRST & FARMERS NATIONAL BANK, INC.",2025-06-30
721949,77559.0,77559000.0,"FIRST & FARMERS NATIONAL BANK, INC.",2025-09-30
721949,76355.0,76355000.0,"FIRST & FARMERS NATIONAL BANK, INC.",2025-12-31
721949,76420.0,76420000.0,"FIRST & FARMERS NATIONAL BANK, INC.",2026-03-31
722227,14946.0,14946000.0,MOVEMENT BANK,2025-06-30
722227,15179.0,15179000.0,MOVEMENT BANK,2025-09-30
722227,17742.0,17742000.0,MOVEMENT BANK,2025-12-31
722227,17936.0,17936000.0,MOVEMENT BANK,2026-03-31
722432,55526.0,55526000.0,"BANK OF ROMNEY, THE",2025-06-30
722432,57005.0,57005000.0,"BANK OF ROMNEY, THE",2025-09-30
722432,58144.0,58144000.0,"BANK OF ROMNEY, THE",2025-12-31
722432,59080.0,59080000.0,"BANK OF ROMNEY, THE",2026-03-31
722544,521760.0,521760000.0,NATIONAL EXCHANGE BANK AND TRUST,2025-06-30
722544,541752.0,541752000.0,NATIONAL EXCHANGE BANK AND TRUST,2025-09-30
722544,554120.0,554120000.0,NATIONAL EXCHANGE BANK AND TRUST,2025-12-31
722544,555430.0,555430000.0,NATIONAL EXCHANGE BANK AND TRUST,2026-03-31
72258,96301.0,96301000.0,"CONVERSE COUNTY BANK, THE",2025-06-30
72258,99350.0,99350000.0,"CONVERSE COUNTY BANK, THE",2025-09-30
72258,99924.0,99924000.0,"CONVERSE COUNTY BANK, THE",2025-12-31
72258,102637.0,102637000.0,"CONVERSE COUNTY BANK, THE",2026-03-31
722777,13209716.0,13209716000.0,"SANTANDER BANK, NATIONAL ASSOCIATION",2025-06-30
722777,13646075.0,13646075000.0,"SANTANDER BANK, NATIONAL ASSOCIATION",2025-09-30
722777,14170802.0,14170802000.0,"SANTANDER BANK, NATIONAL ASSOCIATION",2025-12-31
722777,13611611.0,13611611000.0,"SANTANDER BANK, NATIONAL ASSOCIATION",2026-03-31
722816,87042.0,87042000.0,SOLVAY BANK,2025-06-30
722816,90400.0,90400000.0,SOLVAY BANK,2025-09-30
722816,92773.0,92773000.0,SOLVAY BANK,2025-12-31
722816,92555.0,92555000.0,SOLVAY BANK,2026-03-31
723112,23640000.0,23640000000.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",2025-06-30
723112,24160000.0,24160000000.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",2025-09-30
723112,24648000.0,24648000000.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",2025-12-31
723112,37413000.0,37413000000.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",2026-03-31
723158,13655.0,13655000.0,STATE BANK OF FAIRMONT,2025-06-30
723158,14352.0,14352000.0,STATE BANK OF FAIRMONT,2025-09-30
723158,13991.0,13991000.0,STATE BANK OF FAIRMONT,2025-12-31
723158,14482.0,14482000.0,STATE BANK OF FAIRMONT,2026-03-31
72351,5753.0,5753000.0,FARMERS STATE BANK,2025-06-30
72351,6635.0,6635000.0,FARMERS STATE BANK,2025-09-30
72351,7087.0,7087000.0,FARMERS STATE BANK,2025-12-31
72351,6850.0,6850000.0,FARMERS STATE BANK,2026-03-31
723550,4601.0,4601000.0,"HAMILTON BANK, THE",2025-06-30
723550,5792.0,5792000.0,"HAMILTON BANK, THE",2025-09-30
723550,6461.0,6461000.0,"HAMILTON BANK, THE",2025-12-31
723550,6023.0,6023000.0,"HAMILTON BANK, THE",2026-03-31
723653,33600.0,33600000.0,WESTERN BANK,2025-06-30
723653,34640.0,34640000.0,WESTERN BANK,2025-09-30
723653,35903.0,35903000.0,WESTERN BANK,2025-12-31
723653,36006.0,36006000.0,WESTERN BANK,2026-03-31
72454,15250.0,15250000.0,FREEPORT STATE BANK,2025-06-30
72454,15810.0,15810000.0,FREEPORT STATE BANK,2025-09-30
72454,16223.0,16223000.0,FREEPORT STATE BANK,2025-12-31
72454,16608.0,16608000.0,FREEPORT STATE BANK,2026-03-31
724744,72020.0,72020000.0,GNB BANK,2025-06-30
724744,75280.0,75280000.0,GNB BANK,2025-09-30
724744,77171.0,77171000.0,GNB BANK,2025-12-31
724744,77257.0,77257000.0,GNB BANK,2026-03-31
724904,54676.0,54676000.0,SHOREHAM BANK,2025-06-30
724904,54478.0,54478000.0,SHOREHAM BANK,2025-09-30
724904,54924.0,54924000.0,SHOREHAM BANK,2025-12-31
724904,54818.0,54818000.0,SHOREHAM BANK,2026-03-31
724940,9391.0,9391000.0,FARMERS & MERCHANTS BANK OF HUTSONVILLE,2025-06-30
724940,9669.0,9669000.0,FARMERS & MERCHANTS BANK OF HUTSONVILLE,2025-09-30
724940,9271.0,9271000.0,FARMERS & MERCHANTS BANK OF HUTSONVILLE,2025-12-31
724940,9530.0,9530000.0,FARMERS & MERCHANTS BANK OF HUTSONVILLE,2026-03-31
725077,39464.0,39464000.0,OSB COMMUNITY BANK,2025-06-30
725077,39873.0,39873000.0,OSB COMMUNITY BANK,2025-09-30
725077,40182.0,40182000.0,OSB COMMUNITY BANK,2025-12-31
725077,40314.0,40314000.0,OSB COMMUNITY BANK,2026-03-31
725732,548585.0,548585000.0,BRADESCO BANK,2025-06-30
725732,563551.0,563551000.0,BRADESCO BANK,2025-09-30
725732,576231.0,576231000.0,BRADESCO BANK,2025-12-31
725732,591229.0,591229000.0,BRADESCO BANK,2026-03-31
725741,15988.0,15988000.0,HOLMES COUNTY BANK,2025-06-30
725741,11764.0,11764000.0,HOLMES COUNTY BANK,2025-09-30
726458,8454.0,8454000.0,"FIRST NATIONAL BANK OF OSAKIS, THE",2025-06-30
726458,8855.0,8855000.0,"FIRST NATIONAL BANK OF OSAKIS, THE",2025-09-30
726458,8996.0,8996000.0,"FIRST NATIONAL BANK OF OSAKIS, THE",2025-12-31
726458,9093.0,9093000.0,"FIRST NATIONAL BANK OF OSAKIS, THE",2026-03-31
72678,59699.0,59699000.0,BELMONT SAVINGS BANK,2025-06-30
72678,64244.0,64244000.0,BELMONT SAVINGS BANK,2025-09-30
72678,64565.0,64565000.0,BELMONT SAVINGS BANK,2025-12-31
72678,63854.0,63854000.0,BELMONT SAVINGS BANK,2026-03-31
726953,168847.0,168847000.0,UNITED TEXAS BANK,2025-06-30
726953,170355.0,170355000.0,UNITED TEXAS BANK,2025-09-30
726953,171923.0,171923000.0,UNITED TEXAS BANK,2025-12-31
726953,166411.0,166411000.0,UNITED TEXAS BANK,2026-03-31
727174,155240.0,155240000.0,GUARDIAN SAVINGS BANK,2025-06-30
727174,153628.0,153628000.0,GUARDIAN SAVINGS BANK,2025-09-30
727174,155719.0,155719000.0,GUARDIAN SAVINGS BANK,2025-12-31
727174,160427.0,160427000.0,GUARDIAN SAVINGS BANK,2026-03-31
728948,58471.0,58471000.0,"MIDSTATES BANK, NATIONAL ASSOCIATION",2025-06-30
728948,62839.0,62839000.0,"MIDSTATES BANK, NATIONAL ASSOCIATION",2025-09-30
728948,65605.0,65605000.0,"MIDSTATES BANK, NATIONAL ASSOCIATION",2025-12-31
728948,66433.0,66433000.0,"MIDSTATES BANK, NATIONAL ASSOCIATION",2026-03-31
728957,21513.0,21513000.0,FARMERS AND MERCHANTS STATE BANK OF PIERZ,2025-06-30
728957,24296.0,24296000.0,FARMERS AND MERCHANTS STATE BANK OF PIERZ,2025-09-30
728957,26711.0,26711000.0,FARMERS AND MERCHANTS STATE BANK OF PIERZ,2025-12-31
728957,21822.0,21822000.0,FARMERS AND MERCHANTS STATE BANK OF PIERZ,2026-03-31
729011,64066.0,64066000.0,"COMMUNITY BANK, THE",2025-06-30
729011,66633.0,66633000.0,"COMMUNITY BANK, THE",2025-09-30
729011,68637.0,68637000.0,"COMMUNITY BANK, THE",2025-12-31
729011,68885.0,68885000.0,"COMMUNITY BANK, THE",2026-03-31
729057,14019.0,14019000.0,PINE RIVER STATE BANK,2025-06-30
729057,14616.0,14616000.0,PINE RIVER STATE BANK,2025-09-30
729057,15360.0,15360000.0,PINE RIVER STATE BANK,2025-12-31
729057,14853.0,14853000.0,PINE RIVER STATE BANK,2026-03-31
729178,24639.0,24639000.0,"CYPRESS BANK, SSB",2025-06-30
729178,25447.0,25447000.0,"CYPRESS BANK, SSB",2025-09-30
729178,25748.0,25748000.0,"CYPRESS BANK, SSB",2025-12-31
729178,25959.0,25959000.0,"CYPRESS BANK, SSB",2026-03-31
729310,142599.0,142599000.0,PATHFINDER BANK,2025-06-30
729310,144318.0,144318000.0,PATHFINDER BANK,2025-09-30
729310,138225.0,138225000.0,PATHFINDER BANK,2025-12-31
729310,139717.0,139717000.0,PATHFINDER BANK,2026-03-31
729842,22684.0,22684000.0,BANK OF WOLCOTT,2025-06-30
729842,26580.0,26580000.0,BANK OF WOLCOTT,2025-09-30
729842,28212.0,28212000.0,BANK OF WOLCOTT,2025-12-31
729842,28939.0,28939000.0,BANK OF WOLCOTT,2026-03-31
729945,13380.0,13380000.0,CITIZENS BANK AND TRUST COMPANY,2025-06-30
729945,13765.0,13765000.0,CITIZENS BANK AND TRUST COMPANY,2025-09-30
729945,13779.0,13779000.0,CITIZENS BANK AND TRUST COMPANY,2025-12-31
729945,13882.0,13882000.0,CITIZENS BANK AND TRUST COMPANY,2026-03-31
731050,29000.0,29000000.0,YORK STATE BANK,2025-06-30
731050,29702.0,29702000.0,YORK STATE BANK,2025-09-30
731050,30474.0,30474000.0,YORK STATE BANK,2025-12-31
731050,31147.0,31147000.0,YORK STATE BANK,2026-03-31
73116,62345.0,62345000.0,ARTISANS' BANK,2025-06-30
73116,64810.0,64810000.0,ARTISANS' BANK,2025-09-30
73116,66797.0,66797000.0,ARTISANS' BANK,2025-12-31
73116,67154.0,67154000.0,ARTISANS' BANK,2026-03-31
731247,561179.0,561179000.0,HILLS BANK AND TRUST COMPANY,2025-06-30
731247,584210.0,584210000.0,HILLS BANK AND TRUST COMPANY,2025-09-30
731247,602537.0,602537000.0,HILLS BANK AND TRUST COMPANY,2025-12-31
731247,597653.0,597653000.0,HILLS BANK AND TRUST COMPANY,2026-03-31
73152,4988.0,4988000.0,"FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW, THE",2025-06-30
73152,7015.0,7015000.0,"FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW, THE",2025-09-30
73152,7045.0,7045000.0,"FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW, THE",2025-12-31
73152,7387.0,7387000.0,"FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW, THE",2026-03-31
731957,2703.0,2703000.0,"FIRST NATIONAL BANK OF PROCTOR, THE",2025-06-30
731957,2795.0,2795000.0,"FIRST NATIONAL BANK OF PROCTOR, THE",2025-09-30
731957,2832.0,2832000.0,"FIRST NATIONAL BANK OF PROCTOR, THE",2025-12-31
731957,2795.0,2795000.0,"FIRST NATIONAL BANK OF PROCTOR, THE",2026-03-31
732178,109988.0,109988000.0,GRAND SAVINGS BANK,2025-06-30
732178,111752.0,111752000.0,GRAND SAVINGS BANK,2025-09-30
732178,116703.0,116703000.0,GRAND SAVINGS BANK,2025-12-31
732178,117028.0,117028000.0,GRAND SAVINGS BANK,2026-03-31
732253,30369.0,30369000.0,CITIZENS PROGRESSIVE BANK,2025-06-30
732253,31126.0,31126000.0,CITIZENS PROGRESSIVE BANK,2025-09-30
732253,30584.0,30584000.0,CITIZENS PROGRESSIVE BANK,2025-12-31
732253,30779.0,30779000.0,CITIZENS PROGRESSIVE BANK,2026-03-31
732637,8332.0,8332000.0,WHITESVILLE STATE BANK,2025-06-30
732637,9202.0,9202000.0,WHITESVILLE STATE BANK,2025-09-30
732637,9533.0,9533000.0,WHITESVILLE STATE BANK,2025-12-31
732637,9387.0,9387000.0,WHITESVILLE STATE BANK,2026-03-31
732758,55534.0,55534000.0,BANKERS' BANK OF THE WEST,2025-06-30
732758,56039.0,56039000.0,BANKERS' BANK OF THE WEST,2025-09-30
732758,56834.0,56834000.0,BANKERS' BANK OF THE WEST,2025-12-31
732758,56793.0,56793000.0,BANKERS' BANK OF THE WEST,2026-03-31
732918,141824.0,141824000.0,JERSEY SHORE STATE BANK,2025-06-30
732954,6382.0,6382000.0,CARMINE STATE BANK,2025-06-30
732954,7767.0,7767000.0,CARMINE STATE BANK,2025-09-30
732954,8507.0,8507000.0,CARMINE STATE BANK,2025-12-31
732954,7876.0,7876000.0,CARMINE STATE BANK,2026-03-31
733054,-2889.0,-2889000.0,INDUSTRY STATE BANK,2025-06-30
733540,16749.0,16749000.0,GATEWAY BANK,2025-06-30
733540,17240.0,17240000.0,GATEWAY BANK,2025-09-30
733540,17337.0,17337000.0,GATEWAY BANK,2025-12-31
733540,17894.0,17894000.0,GATEWAY BANK,2026-03-31
733559,43434.0,43434000.0,GREAT PLAINS STATE BANK,2025-06-30
733559,44314.0,44314000.0,GREAT PLAINS STATE BANK,2025-09-30
733559,44002.0,44002000.0,GREAT PLAINS STATE BANK,2025-12-31
733559,44646.0,44646000.0,GREAT PLAINS STATE BANK,2026-03-31
733661,32817.0,32817000.0,HATCH BANK,2025-06-30
733661,35383.0,35383000.0,HATCH BANK,2025-09-30
733661,36894.0,36894000.0,HATCH BANK,2025-12-31
733661,39083.0,39083000.0,HATCH BANK,2026-03-31
733755,12483.0,12483000.0,JONESBURG STATE BANK,2025-06-30
733755,13013.0,13013000.0,JONESBURG STATE BANK,2025-09-30
733755,13146.0,13146000.0,JONESBURG STATE BANK,2025-12-31
733755,13412.0,13412000.0,JONESBURG STATE BANK,2026-03-31
733951,18353.0,18353000.0,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",2025-06-30
733951,19800.0,19800000.0,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",2025-09-30
733951,20684.0,20684000.0,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",2025-12-31
733951,20927.0,20927000.0,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",2026-03-31
734248,37671.0,37671000.0,IOWA STATE BANK,2025-06-30
734248,40563.0,40563000.0,IOWA STATE BANK,2025-09-30
734248,42096.0,42096000.0,IOWA STATE BANK,2025-12-31
734248,41403.0,41403000.0,IOWA STATE BANK,2026-03-31
734350,82502.0,82502000.0,GIBSLAND BANK & TRUST COMPANY,2025-06-30
734350,85356.0,85356000.0,GIBSLAND BANK & TRUST COMPANY,2025-09-30
734350,86560.0,86560000.0,GIBSLAND BANK & TRUST COMPANY,2025-12-31
734350,91195.0,91195000.0,GIBSLAND BANK & TRUST COMPANY,2026-03-31
734538,162839.0,162839000.0,FIRST NATIONAL BANKERS BANK,2025-06-30
734538,162306.0,162306000.0,FIRST NATIONAL BANKERS BANK,2025-09-30
734538,164695.0,164695000.0,FIRST NATIONAL BANKERS BANK,2025-12-31
734538,167050.0,167050000.0,FIRST NATIONAL BANKERS BANK,2026-03-31
734613,63190.0,63190000.0,"BANK OF LANDISBURG, THE",2025-06-30
734613,66615.0,66615000.0,"BANK OF LANDISBURG, THE",2025-09-30
734613,66498.0,66498000.0,"BANK OF LANDISBURG, THE",2025-12-31
734613,67791.0,67791000.0,"BANK OF LANDISBURG, THE",2026-03-31
735067,63154.0,63154000.0,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",2025-06-30
735067,65339.0,65339000.0,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",2025-09-30
735067,67778.0,67778000.0,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",2025-12-31
735067,70051.0,70051000.0,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",2026-03-31
735414,8144.0,8144000.0,"FIRST NATIONAL BANK OF BLANCHESTER, THE",2025-06-30
735414,8032.0,8032000.0,"FIRST NATIONAL BANK OF BLANCHESTER, THE",2025-09-30
735414,8080.0,8080000.0,"FIRST NATIONAL BANK OF BLANCHESTER, THE",2025-12-31
735414,8300.0,8300000.0,"FIRST NATIONAL BANK OF BLANCHESTER, THE",2026-03-31
735441,150377.0,150377000.0,AMERICAN STATE BANK,2025-06-30
735441,153011.0,153011000.0,AMERICAN STATE BANK,2025-09-30
735441,157574.0,157574000.0,AMERICAN STATE BANK,2025-12-31
735441,157000.0,157000000.0,AMERICAN STATE BANK,2026-03-31
73554,37794.0,37794000.0,PATHWAY BANK,2025-06-30
73554,39376.0,39376000.0,PATHWAY BANK,2025-09-30
73554,39039.0,39039000.0,PATHWAY BANK,2025-12-31
73554,39916.0,39916000.0,PATHWAY BANK,2026-03-31
735973,12673.0,12673000.0,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,2025-06-30
735973,13196.0,13196000.0,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,2025-09-30
735973,13377.0,13377000.0,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,2025-12-31
735973,13412.0,13412000.0,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,2026-03-31
736158,7170.0,7170000.0,"POTTER STATE BANK OF POTTER, THE",2025-06-30
736158,7500.0,7500000.0,"POTTER STATE BANK OF POTTER, THE",2025-09-30
736158,6016.0,6016000.0,"POTTER STATE BANK OF POTTER, THE",2025-12-31
736550,38590.0,38590000.0,"UNION STATE BANK OF EVEREST, THE",2025-06-30
736550,40492.0,40492000.0,"UNION STATE BANK OF EVEREST, THE",2025-09-30
736550,41063.0,41063000.0,"UNION STATE BANK OF EVEREST, THE",2025-12-31
736550,41636.0,41636000.0,"UNION STATE BANK OF EVEREST, THE",2026-03-31
737548,95289.0,95289000.0,BANKIOWA,2025-06-30
737548,98863.0,98863000.0,BANKIOWA,2025-09-30
737548,100970.0,100970000.0,BANKIOWA,2025-12-31
737548,102394.0,102394000.0,BANKIOWA,2026-03-31
738013,98061.0,98061000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE",2025-06-30
738013,104778.0,104778000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE",2025-09-30
738013,108315.0,108315000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE",2025-12-31
738013,107698.0,107698000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE",2026-03-31
738040,205534.0,205534000.0,UNITED BANK OF IOWA,2025-06-30
738040,217347.0,217347000.0,UNITED BANK OF IOWA,2025-09-30
738040,222753.0,222753000.0,UNITED BANK OF IOWA,2025-12-31
738040,228151.0,228151000.0,UNITED BANK OF IOWA,2026-03-31
738143,38240.0,38240000.0,PROSPECT BANK,2025-06-30
738143,40333.0,40333000.0,PROSPECT BANK,2025-09-30
738143,42381.0,42381000.0,PROSPECT BANK,2025-12-31
738143,41930.0,41930000.0,PROSPECT BANK,2026-03-31
738255,25651.0,25651000.0,TOWN & COUNTRY BANK,2025-06-30
738255,27911.0,27911000.0,TOWN & COUNTRY BANK,2025-09-30
738255,27746.0,27746000.0,TOWN & COUNTRY BANK,2025-12-31
738255,28440.0,28440000.0,TOWN & COUNTRY BANK,2026-03-31
738303,148408.0,148408000.0,EAST CAMBRIDGE SAVINGS BANK,2025-06-30
738303,151088.0,151088000.0,EAST CAMBRIDGE SAVINGS BANK,2025-09-30
738303,153585.0,153585000.0,EAST CAMBRIDGE SAVINGS BANK,2025-12-31
738303,154507.0,154507000.0,EAST CAMBRIDGE SAVINGS BANK,2026-03-31
738657,4257.0,4257000.0,"CITY STATE BANK, THE",2025-06-30
738657,4501.0,4501000.0,"CITY STATE BANK, THE",2025-09-30
738657,4558.0,4558000.0,"CITY STATE BANK, THE",2025-12-31
738657,4579.0,4579000.0,"CITY STATE BANK, THE",2026-03-31
738769,174082.0,174082000.0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,2025-06-30
738769,179523.0,179523000.0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,2025-09-30
738769,189543.0,189543000.0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,2025-12-31
738769,188833.0,188833000.0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,2026-03-31
739346,14223.0,14223000.0,ATKINS SAVINGS BANK & TRUST,2025-06-30
739346,15659.0,15659000.0,ATKINS SAVINGS BANK & TRUST,2025-09-30
739346,15494.0,15494000.0,ATKINS SAVINGS BANK & TRUST,2025-12-31
739346,15675.0,15675000.0,ATKINS SAVINGS BANK & TRUST,2026-03-31
739355,90124.0,90124000.0,TEXAS NATIONAL BANK OF JACKSONVILLE,2025-06-30
739355,92016.0,92016000.0,TEXAS NATIONAL BANK OF JACKSONVILLE,2025-09-30
739355,93170.0,93170000.0,TEXAS NATIONAL BANK OF JACKSONVILLE,2025-12-31
739355,80838.0,80838000.0,TEXAS NATIONAL BANK OF JACKSONVILLE,2026-03-31
73956,6446.0,6446000.0,SECURITY STATE BANK,2025-06-30
73956,7023.0,7023000.0,SECURITY STATE BANK,2025-09-30
73956,6967.0,6967000.0,SECURITY STATE BANK,2025-12-31
73956,7132.0,7132000.0,SECURITY STATE BANK,2026-03-31
739560,449774.0,449774000.0,FREMONT BANK,2025-06-30
739560,460493.0,460493000.0,FREMONT BANK,2025-09-30
739560,460215.0,460215000.0,FREMONT BANK,2025-12-31
739560,463020.0,463020000.0,FREMONT BANK,2026-03-31
739832,29673.0,29673000.0,"FISHER NATIONAL BANK, THE",2025-06-30
739832,32452.0,32452000.0,"FISHER NATIONAL BANK, THE",2025-09-30
739832,33761.0,33761000.0,"FISHER NATIONAL BANK, THE",2025-12-31
739832,33873.0,33873000.0,"FISHER NATIONAL BANK, THE",2026-03-31
740249,27731.0,27731000.0,FIRST WHITNEY BANK AND TRUST,2025-06-30
740249,30862.0,30862000.0,FIRST WHITNEY BANK AND TRUST,2025-09-30
740249,32427.0,32427000.0,FIRST WHITNEY BANK AND TRUST,2025-12-31
740249,28578.0,28578000.0,FIRST WHITNEY BANK AND TRUST,2026-03-31
74056,27115.0,27115000.0,SOUTH CENTRAL STATE BANK,2025-06-30
74056,27861.0,27861000.0,SOUTH CENTRAL STATE BANK,2025-09-30
74056,27033.0,27033000.0,SOUTH CENTRAL STATE BANK,2025-12-31
74056,28450.0,28450000.0,SOUTH CENTRAL STATE BANK,2026-03-31
741068,24035.0,24035000.0,FIDELITY BANK OF TEXAS,2025-06-30
741068,23966.0,23966000.0,FIDELITY BANK OF TEXAS,2025-09-30
741068,24645.0,24645000.0,FIDELITY BANK OF TEXAS,2025-12-31
741068,24492.0,24492000.0,FIDELITY BANK OF TEXAS,2026-03-31
741152,6194.0,6194000.0,JUNCTION NATIONAL BANK,2025-06-30
