"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
474919	1731795	59	3060141	8710007	0	13136672	0	0	712913	248	13904230	0	663175		2186908	7550882	339116	10066310	13235610	10162	5197	105192	712913	712913	1368796	1757789	366196	17165	3126358	332506	688643	89886	573	1323037	1111608	1386303	0	1021149	0	0		0		1395150		0		1320346	true	1609979	2287957	4329180	2630905	1643225	75765	
475345	40903	0	66701	161111	0	161111	0	0	0	0	111089	0	13734		25588	4611		94156	94592	254	2763	2250	0	0	11710	27029	9549	217	38738	3141	13929	0	0	22917	17070	500	0	17070	5118																	
475354	99030	99	13653	195741	0	309845	0	0	0	0	359342	0	6432		49329	79266		292891	352108	3202	802	0	0	0	54875	60943	2755	211	115818	34848	26859	555	0	69456	62262	53636	0	61707	0																	
475653	35181	0	23744	105202	0	176228	0	0	20870	0	271193	0	29011		33321	71323		152484	242182	0	0	4990	11562	10504	17764	57429	10887	2389	75193	20954	44383	9083	1803	55146	76223	1224	5458	65337	0																	
475756	24440	0	2583	13822	0	95015	0	0	0	0	136952	0	634		15924	69389		92432	136318	0	0	1114	0	0	13963	13149	2607	39	27112	5412	7700	253	0	13835	13365	0	0	13112	0																	
476445	6145	0	9058	24533	0	35334	0	0	952	0	34548	0	363		8227	3474		26276	34185	0	0	0	952	0	5377	10732	1134	0	16109	1239	6446	0	0	9016	7685	4731	0	7685	0																	
476472	61439	0	0	37561	0	39868	0	0	10005	0	206696	0	24127		29364	20379		39868	171303	0	11266	2232	10005	1005	34864	31955	28971	3024	66819	7744	13529	4792	0	69450	26065	12426	0	21273	11019																	
476539	60911	9	16968	14483	0	30935	0	0	0	0	298890	207	46606		22351	155385		13752	250923	206	1154	4269	0	0	17920	20748	4863	1187	36614	15213	21587	1074	0	22367	37874	0	0	36261	0																	
476810	4708000	3000	1093000	609638000	54979000	618924000	46192000	1245000	60230000	1577000	238501000	0	213000		17127000	136305000	20284000	498146000	234134000	18511000	1332000	418000	53974000	52555000	20001000	22297000	1414000	403000	42298000	38753000	14509000	108000	3000	26988000	53373000	0	6256000	43841000	0	1596000	1461000	46000	30000	61672000	57184000	4044000	1709000	11802000	true	49727000	4463000	87193000	47629000	0	4700000	
477321	155441	0	69563	259809	0	411238	0	0	2030	0	698790	0	56107		96773	272836		341675	641912	0	771	7377	2030	2030	73574	91925	15174	1516	165468	25062	34566	1427	27267	85416	88322	6627	0	59627	0																	
477349	31734	0	1850	55154	0	67526	0	0	105788	0	333497	0	18764		134281	131915	6251	65676	314238	0	495	2671	105788	81000	78950	51176	29765	34	130126	2985	4379	2559	0	25644	9923	9952	0	7364	0	0		0		9457		0		9457	true							
477648	42108	0	37020	79396	0	132565	0	0	0	0	172263	0	9662		17633	74320		95545	162601	0	0	0	0	0	12281	20873	1747	221	33144	8946	11207	560	0	17489	20713	2226	0	20153	0																	
478140	36588	0	13620	37798	0	82253	0	0	5410	0	104486	0	32168		13436	30762		68633	70809	0	1509	268	5410	0	6161	10201	4540	432	9913	2324	7170	6309	0	7897	15803	0	0	9225	0																	
478195	24507	0	18078	148482	0	148482	0	0	31272	0	326655	0	35279		102767	48286		130122	287816	282	3560	4993	31272	10748	67093	93575	46261	10003	160530	12359	19098	5472	0	114166	36929	82774	0	31457	6074																	
479071	13077	0	1938	84777	0	89627	0	0	0	0	95774	0	1765		2009	72481		87689	93742	0	267	604	0	0	1081	5491	2002	80	3448	0	770	792	0	6645	1562	6706	0	770	0																	
479268	481547	0	41690	1739621	0	1739621	0	0	0	0	2015377	0	38393		129715	961085	36583	1697931	1976984	0	0	14822	0	0	149152	169462	12170	384	318614	120739	113786	7051	0	201453	241576	0	0	234525	0	0		0		0		0		0	true	187328	499912	614030	347055	429084	52463	
479370	73230	0	53466	235490	0	235490	0	0	0	0	202617	0	3833		26033	57755		182024	198493	0	291	1503	0	0	31074	18960	2989	1050	49435	11879	5180	500	0	28040	17559	5426	0	17059	0																	
479446	35173	0	3562	44385	0	67712	0	0	0	0	175053	0	29826		36990	73536		64150	145227	0	0	3717	0	0	21251	22891	13414	2887	44142	2673	1667	545	1016	23453	5901	0	0	4340	0																	
479567	15744	0	3535	32428	0	38363	0	0	0	0	45772	0	8878		8730	3714		34828	36894	0	0	0	0	0	6047	11404	842	436	17451	2659	4925	0	0	9999	7584	0	0	7584	0																	
479754	17124	0	6333	51010	0	61861	0	0	14965	0	165469	0	10604		37908	9897		55528	154865	0	0	1717	1965	1965	26203	56378	5930	154	80494	14770	30174	4838	0	50757	49783	1965	10000	44944	0																	
479839	419994	0	2676	35278	0	71906	0	0	53500	0	779020	0	37402		117777	113529		69230	741618	0	0	7362	53500	26000	29982	106730	38490	704	136712	17103	47825	4662	0	58129	69590	0	0	64928	0																	
480059	32595	0	1348	20493	0	54623	0	0	0	0	87770	0	781		21913	1237	3186	53275	86989	0	0	847	0	0	7070	17026	17767	493	24096	1164	2430	7986	0	20445	11580	0	0	3594	0	0		0		0		0		0	false							
480228	163505000	58000	27366000	1258904000	24351000	1284530000	16978000	1008000	80892000	518000	706778000	0	1728000		93911000	348342000	40535000	1209678000	703354000	6099000	170000	937000	61950000	58685000	49435000	75858000	3751000	656000	125263000	32149000	32779000	264000	39000	35789000	65231000	584000	18942000	64928000	0	78319000	74047000	31128000	24524000	0	0	0	0	109447000	true	232236000	298345000	260917000	87002000	162026000	1446000	
480246	11118	0	5833	15558	0	24395	0	0	0	0	50009	0	17148		7910	12895		18562	32861	0	0	501	0	0	3458	10749	1081	0	14207	1884	8561	263	0	7378	10708	0	0	10124	0																	
480433	43507	0	61525	117617	0	201712	0	0	0	0	184054	0	9900		22683	39582		140187	174154	0	0	3363	0	0	25841	24953	1243	112	49875	31156	17259	400	0	29466	48815	0	0	47591	0																	
480723	32876	0	24057	49945	0	100162	0	0	5005	0	121172	0	908		25326	14429	3498	76105	112947	0	7317	946	5005	5005	12786	21899	20472	3181	34184	3773	6184	5272	300	33012	15529	3299	0	9957	7317	0		0		0		0		0	true							
480853	31397	0	12300	69361	0	97318	0	0	0	0	87302	0	1469		19301	5833		85018	85833	0	0	1760	0	0	12190	23665	1783	547	35855	6967	4633	288	0	18884	11888	0	0	11600	0																	
481159	12257	0	673	126785	0	166147	0	0	0	0	90127	0	0		3133	67841		165474	90127	0	0	578	0	0	1071	3901	717	424	4972	534	3382	0	0	2980	3916	0	0	3916	0																	
481177	159132	0	226	334621	0	334621	0	0	41456	0	996000	0	260562		56451	625936	14141	334395	734798	0	640	4409	41456	41456	76556	64248	4519	810	99353	34690	25971	4138	0	89682	64799	134521	0	60661	0	0		0		118561		0		118555	false							
481579	11211	0	69	32771	0	32771	0	0	1	0	66310	0	2918		19161	8406	4288	32702	62296	0	1096	2167	1	1	12210	20351	7757	335	31962	1088	3721	948	283	21492	6040	0	0	4808	1095	0		0		0		0		0	true							
481627	104572	2	67412	353143	0	353249	0	0	19516	0	334914	0	29409		69588	37953		281766	305068	4069	437	3631	19516	19516	61191	72529	5703	1688	133720	31977	18785	516	0	71523	51278	124781	0	50762	493																	
481748	5960	0	7493	27106	0	41043	0	0	0	0	40592	0	4515		7907	17623		33550	36077	0	0	560	0	0	3941	11971	509	22	15859	0	289	279	0	8535	567	0	0	289	0																	
481944	44695	0	2256	79756	0	93746	0	0	0	0	90901	0	1674		13619	24144		91490	89227	0	0	1885	0	0	12997	5001	1197	155	10211	1885	826	0	0	5731	2711	0	0	1990	0																	
482053	37540	0	12034	86953	0	172419	0	0	54198	0	425275	0	29839		103874	89747		160385	394483	0	953	9043	54198	38198	63140	124412	13003	2014	187552	30973	45743	18703	0	98695	95419	36670	0	76716	0																	
482156	79418	0	80424	169307	0	245304	0	0	111756	0	475833	0	72041		73088	118172		164749	387005	131	16787	3297	111756	39813	55745	85924	47307	24506	141367	22835	25094	14222	2609	140394	64760	50180	0	47929	0																	
482370	13292	0	0	9281	0	18787	0	0	0	0	39060	0	1177		10044	1453	1433	18787	37883	0	0	519	0	0	4918	13067	945	578	17985	1179	3627	0	0	9464	4806	0	0	4806	0	0		0		0		0		0	false							
482446	37989	1	11841	34513	0	80112	0	0	0	0	93889	0	11722		21598	4425		66787	82167	1483	0	1239	0	0	15476	23171	2494	162	38647	2917	6756	500	0	19704	10173	25194	0	9673	0																	
483274	146971	0	201	69251	0	126010	0	0	0	0	550755	0	250		148060	49631		125809	550505	0	0	23045	0	0	146696	126645	10650	377	271651	40602	26655	2528	0	136308	69785	0	0	66984	0																	
483537	10861	2	15159	35910	0	69339	0	0	0	0	70210	0	1693		9395	27815		54178	68517	0	0	532	0	0	13436	7304	458	0	20739	8065	2272	0	0	11803	10337	0	0	10337	0																	
483751	74964	0	69130	119923	0	229656	0	0	0	0	231753	0	32302		47390	42929		160526	199451	0	0	7795	0	0	25901	43729	10447	3441	69630	6766	21442	1455	678	36128	30341	13123	0	28208	0																	
484057	11900	0	4220	36399	0	48056	0	0	0	0	81361	0	13846		7674	24066		43836	67515	0	0	567	0	0	4884	13808	3087	0	18692	9667	13130	819	0	14105	23616	0	0	22797	0																	
484776	16663	0	4236	7637	0	84361	0	0	0	0	182569	0	8354		35145	65348		78483	174215	1642	0	2891	0	0	22987	37461	6032	1112	60448	11767	18819	2025	355	32447	32966	7416	0	30586	0																	
485054	10085	0	5464	18843	0	32702	0	0	0	0	39505	0	1184		8849	6341		27238	38321	0	0	0	0	0	6478	9577	620	109	16055	1573	4722	0	0	7935	6295	0	0	6295	0																	
485139	17143	0	4781	41835	0	51400	0	0	0	0	84492	0	6201		12506	11933	1992	46619	78291	0	0	694	0	0	10795	14651	8527	3717	25446	6383	11005	339	0	25184	17727	0	0	17388	9323	0		0		0		0		0	false							
485214	25128	0	14375	61281	0	92381	0	0	0	0	147534	0	23899		28665	14839		78006	123635	0	0	4005	0	0	16652	46337	4897	131	62989	13023	24140	2387	0	39351	39550	0	0	37163	0																	
485456	0	0	2330	97335	0	147063	0	0	3149	0	141967	0	4319		34366	32347		143444	136999	1289	649	4534	3149	2599	14631	39719	11511	4338	54350	7105	27885	4430	0	35834	39420	0	0	34990	0																	
485559	1592285	156	3058692	14565600	0	17815854	0	0	5349839	248	49387788	0	2782507		4117042	40670661	419931	14403329	46593463	353677	11570	116028	5349839	5349839	2010551	3257142	87380	35372	5253659	633598	839036	254534	7228	1273404	1734396	3337641	0	1471604	0	0		0		5193541		0		3135248	true	599362	574535	21216595	17178369	1592285	0	
487142	30656	0	1485	27543	0	35470	0	0	0	0	74890	0	7546		23753	1021		33985	67344	0	0	1646	0	0	6501	22674	4288	1344	29175	2155	5186	1065	0	11054	8406	0	0	7341	0																	
487357	87040	0	37706	173864	0	296250	0	0	0	0	360747	0	11503		91242	72058	21633	258544	349244	0	0	9982	0	0	52656	98273	19709	1125	146041	9127	17967	2793	0	80520	29887	0	0	27094	0	1123		16780		0		0		0	true							
488318	0	0	2692	147021	0	147021	0	0	0	0	0	0	0		0	0	0	117762	0	26567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
488420	22666	0	31609	27544	0	66656	0	0	0	0	70035	0	21633		4434	28784		35047	48402	0	0	0	0	0	4234	6283	1691	18	10516	3141	3219	0	0	7792	6360	0	0	6360	0																	
488653	42911	0	7058	115285	0	149399	0	0	0	0	142807	0	0		3917	65183		142341	142807	0	0	1705	0	0	4777	8068	184	0	11915	3356	18328	0	0	9112	21684	0	0	21102	0																	
488756	10291	0	944	33619	0	40759	0	0	20803	0	84862	0	5129		13527	12100		39815	79733	0	0	1600	2451	0	11852	11348	1282	1885	23199	4732	2724	1500	27148	12840	36104	0	0	7456	0																	
489155	2949	0	1131	20285	0	20285	0	0	2071	0	47397	0	4816		3561	12338		19154	42581	0	0	469	2071	0	4297	15086	638	0	11118	7404	4685	0	0	16460	12089	0	0	12089	0																	
489249	15658	0	3568	15028	0	22837	0	0	220	0	42551	0	10068		7779	9319		19269	32483	0	0	2914	220	220	7861	5073	1684	188	5073	1517	751	500	0	7027	2768	0	0	2268	0																	
489548	196435	0	22989	12869	0	87718	0	0	50263	0	454139	0	69138		28076	51477		64729	348293	0	36708	4619	50263	39696	52079	89417	15623	413	106993	21787	24241	2668	0	129457	48696	56430	0	46028	53562																	
489623	1662744	0	757665	6109384	0	6109384	0	0	383240	495	4988328	15027	491571		499306	1899139	187434	5336357	4418971	15362	62264	64077	45361	19141	373057	412857	83311	32828	759239	179504	280732	42980	21176	402747	524392	2613762	0	437525	3335	0		0		2452152		0		2452152	true	1865084	594529	295443	1603696	1412137	244902	
490348	21451	0	14872	9593	0	60442	0	0	7507	0	69850	0	11833		9315	17638		45570	55782	0	2235	110	3532	3532	8480	11507	3059	156	15757	542	6438	579	0	13887	7559	0	3870	6980	2235																	
490450	201940	7	13916	114772	0	150085	0	0	0	0	1465121	0	30380		71579	813389		133442	1434057	2720	684	15788	0	0	49066	182924	22194	4442	231990	48542	110388	29021	3214	187047	191165	104260	0	158930	0																	
490843	20895	0	12941	35617	0	64368	0	0	17057	0	115125	0	25768		15156	35351		51427	72300	0	17057	378	17057	0	7350	17439	14165	6170	24789	3387	9907	461	0	29968	13755	0	0	13294	0																	
490955	1563	0	372	4872	0	6317	0	0	0	0	3230	0	132		781	538		5945	3098	0	0	233	0	0	378	687	64	0	1065	0	0	0	0	348	0	0	0	0	0																	
491224	47257000	0	4094000	69812000	0	69812000	0	0	8401000	0	101636000	0	924000		5319000	41136000	808000	65439000	100645000	279000	67000	305000	8401000	8401000	3139000	6699000	130000	34000	9838000	1342000	1863000	28000	8000	4683000	3241000	11570000	0	3205000	5674000	0	0	0	0	10154000	3682000	0	0	10154000	true	3880000	8388000	13321000	26911000	45582000	1482000	
491402	174534	2	48160	197541	0	286420	0	0	18362	0	485058	0	33868		118289	74972		238258	451190	0	0	17511	18362	18362	103580	93797	1478	827	196056	18046	17527	0	299	81393	35872	70590	0	35572	0																	
491653	8088	0	8304	19196	0	38698	0	0	0	0	60625	0	7722		3637	10475		30394	52903	0	0	0	0	0	14003	5837	1253	357	19840	12680	7133	799	0	17813	20612	0	0	19813	0																	
491934	175413	0	361120	520890	0	1448658	0	0	136909	0	1625417	0	75874		358590	631021		1083573	1546396	3965	3147	25909	136909	116029	228199	302450	46970	4053	530648	110993	118328	7990	0	223081	237311	264692	0	229321	0																	
492650	42991	0	15848	21890	0	70467	0	0	170760	0	1138831	0	69750		198226	329900	29468	54082	1028944	537	40137	12778	3610	3597	100440	290075	61757	8341	209755	62144	134210	81963	27010	262387	305327	45773	78516	195355	44199	0		0		29505		0		28255	false							
492810	6822	0	7451	19327	0	40813	0	0	6000	0	48899	0	544		14905	1705	1214	33362	48355	0	0	364	0	0	7453	24649	1410	259	32102	1370	5231	0	0	18866	6601	0	2000	1370	0	0		0		0		0		0	true							
493077	32635	0	0	3965	0	27552	0	0	0	0	63781	0	0		11941	7488		27552	63781	0	0	368	0	0	6806	11383	1088	497	18189	2040	1844	0	0	7833	3884	0	0	3884	0																	
493152	25577	3644	17300	33062	0	97581	0	0	66108	0	213342	347	22775		30693	19398		75648	190220	989	0	4366	66108	20866	16487	52331	41087	22613	68818	5664	26042	2408	1735	101825	35849	14912	0	31706	0																	
493741	82532	0	25159	56453	0	149081	0	0	1005	0	253977	0	30223		18667	102980		123922	222786	0	968	0	1005	1005	20080	14267	2288	612	34347	14472	15902	843	0	18581	31217	10340	0	30374	0																	
493844	80033	0	21597	126098	0	203253	0	0	0	0	456587	0	19811		36658	145262		179431	353381	2225	83395	7111	0	0	73963	83548	25002	1043	157294	47737	0	0	0	146899	47737	84414	0	47737	82201																	
494261	1991010	0	984600	7916088	0	16094574	0	0	6390790	0	11346107	0	688655		2907731	4643349	67753	15080114	10653952	29860	3500	45791	6390790	6227866	1293380	2225811	242481	3352	3519191	338397	531479	75082	1766	857293	946724	8593162	0	869876	401208	0		0		8092631		0		4775561	true	748634	530339	366634	4169438	1178052	812958	
494654	3214	0	5201	108973	0	108992	0	0	14439	0	502489	0	2853		28799	146768		101813	359456	1978	140180	1024	0	0	50542	149575	34442	2304	200117	32913	65185	17546	0	208064	115644	28557	2089	98098	99685																	
495419	69150	0	17932	197727	0	264668	0	0	0	0	324152	0	41622		55135	89672		246726	282510	10	20	9223	0	0	35760	70949	7977	1810	106358	16359	26948	5527	0	61361	48834	0	0	43307	0																	
495558	44111	0	0	24355	0	54197	0	0	0	0	66362	0	274		4762	1620		54196	66088	1	0	169	0	0	2743	5273	995	142	8016	7322	4155	0	0	4392	11477	0	0	11477	0																	
496434	3535	0	1058	9588	0	12606	0	0	0	0	28572	0	422		3540	18195		11548	28150	0	0	953	0	0	1003	3122	1037	0	4125	0	1181	500	0	1622	1681	0	0	1181	0																	
496845	88132	0	23899	92045	0	178896	0	0	0	0	368607	0	49198		82950	31963	15681	154988	319409	9	0	9599	0	0	43250	101883	25838	1089	142941	16815	37367	22270	0	89110	76452	12419	0	54182	1992	0		0		0		0		0	true							
496957	1645	0	883	3807	0	7885	0	0	0	0	27267	0	2145		5438	9893		7002	25122	0	0	0	0	0	2878	7104	1068	28	9982	274	3975	402	0	5640	4651	0	0	4248	0																	
497039	201471	0	98517	725137	0	1008321	0	0	41533	0	918540	4750	28072		193918	213661		895390	843150	14414	42568	17054	41533	25158	120287	220936	49929	6539	341206	36289	61416	8012	0	203773	105717	351748	0	97705	42568																	
497404	64910336	218	8355810	34214040	0	48109193	0	28454	5034858	0	234436382	0	13071949		7749497	146754205	27113967	39753164	221332802	1	3177	248748	3594114	3592206	4377148	10039690	189488	25229	14416837	3819908	4099444	193784	27152	6882058	8140288	0	1435055	7919352	0	59574	59574	232595	232595	47232291	33414742	2640847	2041331	46961904	true	1850298	1377640	49846561	87151925	61625349	1785692	
497655	21403	475	69010	44794	0	118554	0	0	0	0	40270	0	4449		2580	1809		49069	35821	0	0	534	0	0	3097	5800	1448	575	8897	1610	1535	2993	0	8340	6138	5691	0	3145	0																	
497851	23275	0	21385	41221	0	92632	0	0	0	0	108055	0	23843		14099	23755		70789	84212	458	0	14785	0	0	14597	26412	855	411	41009	5876	12874	0	0	28176	18750	0	0	18749	11128																	
497954	32174	0	120193	384481	0	384481	0	0	952	0	644425	0	36660		48251	201358		263794	586909	494	20856	1897	952	952	53371	138484	9559	2812	191855	68338	126560	11016	752	155975	206666	52446	0	194898	16800																	
498148	51616	0	2258	239576	0	311149	0	0	0	0	384915	0	12095		98586	14245		308205	372820	686	0	15408	0	0	66481	133325	7866	458	199806	35489	73197	2238	0	109544	110924	20002	0	108686	0																	
498317	129340	149	172756	373791	0	541315	0	0	85002	0	887770	3485	46836		230446	213371	46179	364578	821488	3832	15961	22445	85002	85002	171210	249967	15192	1814	421177	39170	58046	8360	1300	207737	106876	68001	0	97216	14795	0		0		34398		0		34398	true	149949	15660	137574	54915	117980	10843	
498362	45913	0	49852	319793	0	413378	0	0	263906	0	1778009	0	446749		77270	788572	30269	363526	1036044	0	295216	19440	263906	263906	99426	444048	23991	2720	543474	27321	264853	80550	616	492915	373340	707764	0	292174	0	0		0		307374		0		307374	true	63037	56615	109545	224680	38423	310	
498456	3252	0	319	13648	0	15553	0	0	0	0	14664	0	0		2516	3415		15234	14664	0	0	110	0	0	2032	4280	0	0	6312	259	1426	0	0	3796	1685	0	0	1685	0																	
498531	14243	0	1384	11999	0	62282	0	0	22898	0	280187	0	2656		68377	46148		60898	259566	0	17965	5288	22898	10032	75494	57495	19681	3413	132989	40352	18155	4057	1149	87705	63713	0	0	50507	7933																	
498625	46335	0	14116	56554	0	81116	0	0	0	0	106176	0	6214		15148	14135		67000	99962	0	0	2654	0	0	20511	7024	2413	1375	27525	7415	4908	2060	0	16175	14383	0	0	12323	0																	
498942	14679	1	27669	15584	0	58007	0	0	0	0	36169	0	2351		11564	0		30337	33818	0	0	1984	0	0	5957	9596	3082	647	15454	1128	1079	0	0	7718	2207	6	0	2207	0																	
499154	7271	0	1909	52321	0	66553	0	0	1911	0	144847	0	13059		2381	124492		64644	131788	0	0	329	0	0	500	7780	1362	496	8280	541	1851	556	0	7757	2948	44820	0	2392	0																	
499453	115587	712	53382	514542	0	514542	0	0	30063	0	455168	1266	60411		93579	85297		460448	378136	0	15355	5977	30063	30063	70114	100129	5403	959	170242	14121	62497	810	252	83025	77680	183192	0	76618	15384																	
499501	354535	1	36214	447924	0	1046331	0	0	214206	0	1224826	0	75513		255174	386741		1008878	1135992	1238	13321	15067	214206	48200	115193	186451	70278	20755	301644	34872	54201	1258	543	137502	90874	355414	0	89073	10130																	
499743	15880	0	7885	48157	0	48446	0	0	0	0	232176	0	13146		52878	66765	6951	40561	203966	0	15064	3072	0	0	42689	73991	3093	50	116680	10043	19260	405	0	66945	29708	0	0	29303	15064	0		0		0		0		0	false							
499752	25909	0	15331	97829	0	125917	0	0	0	0	31627	0	157		1954	2420		110586	31470	0	0	0	0	0	617	2124	454	103	2740	0	0	0	0	1344	0	0	0	0	0																	
499855	30974	0	5	89588	0	173680	0	0	4000	0	245076	0	2259		41243	69965		173675	240094	0	2723	12004	4000	4000	34345	55511	6964	1419	85856	18590	25874	802	632	56996	45898	7568	0	44464	1670																	
500256	32130	0	42396	128333	0	274651	0	0	0	0	152021	0	12519		7373	69280	2364	232255	139502	0	0	1173	0	0	5436	22935	0	0	28371	5070	17169	0	0	20998	22239	0	0	22239	0	0		0		0		0		0	false							
500658	4005	0	0	23010	0	27642	0	0	0	0	34610	0	0		980	21928		27630	34610	12	0	790	0	0	2920	2346	525	0	5266	2319	567	0	0	4811	2886	0	0	2886	0																	
501105	24874000	0	7460000	104555000	0	106415000	0	0	9077000	0	60817000	0	2917000		5867000	22862000	1232000	97548000	57819000	1407000	81000	258000	8905000	8795000	4629000	5443000	232000	56000	10071000	1327000	1375000	18000	1000	4493000	2721000	4028000	172000	2702000	0	0	0	0	0	8983000	1050000	94000	0	0	true	9155000	12303000	7030000	13205000	9950000	14771000	
501132	52021	17	30129	205934	0	273644	0	0	1368	0	534455	0	63008		88772	162427		243498	470170	0	1277	16138	1368	1368	56811	100840	23339	10004	156363	23131	83405	19220	3257	102222	129013	22227	0	81462	0																	
501459	36484	0	62439	182640	0	400571	0	0	0	0	513397	0	15712		78674	196264		333678	497442	4454	243	6170	0	0	60193	88086	15034	1206	147124	50484	61294	4354	0	85844	116132	98382	0	111449	1747																	
501655	18491	5	5747	26806	0	40561	0	0	0	0	69531	17	16418		11374	15596	3016	34743	53096	66	0	1047	0	0	5922	13446	2525	1715	19368	5935	5101	297	502	12234	11835	0	0	11036	0	0		0		0		0		0	true							
501767	14310	0	706	43039	0	56064	0	0	0	0	64731	0	9300		9071	11805		55358	55431	0	0	1584	0	0	5283	13154	1706	184	18414	4524	13444	321	0	11257	18289	0	0	17967	0																	
502111	1015371	0	0	319706	0	319706	0	0	69465	0	1616487	0	495		185579	104206		319706	1604822	0	11170	278	68964	14151	71870	235504	55791	25162	306909	20384	80345	7854	0	202748	108583	1295	501	100729	7529																	
502447	11672	0	5631	27366	0	37180	0	0	0	0	68874	0	11155		13915	26872		31549	57719	0	0	0	0	0	8421	17356	1676	226	25777	968	1426	256	0	13765	2650	0	0	2394	0																	
502559	30897	0	1288	101284	0	115138	0	0	7583	0	87706	0	4125		5036	22190		113850	83581	0	0	117	2583	150	2931	4540	7444	2937	7471	4824	3359	7000	1587	12815	16770	0	0	8182	7261																	
502652	2967	0	1761	53327	0	73379	0	0	96775	0	353409	0	33333	10981	105362	161966		71124	312535	494	7541	0	96775	89732	50712	74895	7595	0	125607	25940	29332	0	0	27840	55272	59473	0	55272	4380																	
502746	45339	0	82246	207765	0	207765	0	0	0	0	263264	0	4090		35371	119915		125479	258661	40	513	7624	0	0	41811	21371	2391	497	63182	26236	4337	1367	0	30700	31940	2067	0	30572	0																	
502849	214126	7	139908	825080	0	837262	0	0	406492	0	2168582	0	275351		216477	1084926		688703	1876226	8644	17005	19247	406492	406492	223390	384678	24916	780	607896	65260	165891	4615	0	417287	235766	876390	0	231151	4220																	
503547	14188	0	3647	15726	0	20273	0	0	0	0	30542	0	1533		6914	0		16626	29009	0	0	959	0	0	4130	6124	2565	104	10254	1868	1563	0	0	6009	3431	0	0	3431	0																	
503640	72675	0	19	10585	0	10640	0	0	0	0	76144	0	262		2075	0		10621	75882	0	0	0	0	0	1321	2148	0	0	3469	0	0	0	0	1394	0	0	0	0	0																	
504142	11319	0	2284	66461	0	72390	0	0	0	0	54617	0	10364		6013	35154		70106	44253	0	0	814	0	0	1645	3687	1605	853	5211	355	0	0	0	1776	355	0	0	355	0																	
