"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
3268249																																																																																						132164	0	0	9.5238%	46.4181%	46.4181%	132164	284725	1387719	-10939	0			38.4181%			0				85864	1387719								0	0	0		0		46300	46.4181%	1	0	121225	0	0	0	-10939	0	0	0		0	132164	0	0	132164	0	0	0	0	0	0	0	0	0	0	0	0	0			
3271799																																																																																				2575135	0				9.5836%			246914		2576429	-5703	0						0	0	0	0	132314	2579840	0	0.0000%	360432	0	10303	370735	14.3967%	0	0	0	0	1		118011		1	0	244622	900	2511	0	-5608	-95	0	0		0	246914	0	0	246914	0	0	0	0	0	0						3411	0	295661		
3271986																																																																																						82890	7960	7960	9.1073%	13.0171%	11.7670%	74930	636779	822745	-8831	0			5.0171%			0				34791	822745								0	0	0		0		40139	11.7670%	1	0	66099	0	0	0	-523	0	0	-8308		0	74930	0	0	74930	0	0	0	0	0	0	0	0	0	7960	0	0	0			
3272956																																																																																						87677	5194	5194	17.1560%	21.2647%	20.0050%	82483	412312	480782	0	0			13.2647%			0				35952	480782								0	0	0		0		46531	20.0050%	1	0	82483	0	0	0	0	0	0	0		0	82483	0	0	82483	0	0	0	0	0	0	0	0	0	5194	0	0	0			
3274709																																																																																						283907	22753	22753	11.2130%	13.2522%	12.1901%	261154	2142338	2329032	-11824	0			5.2522%			0				74481	2338205								0	0	0		0		195846	12.1901%	1	0	258503	4708	255	4210	-13878	2054	0	0		0	261154	0	0	261154	0	0	0	0	0	0	0	0	0	22753	0	9173	0			
3277241																																																																																						68301	5223	5223	10.0050%	16.3530%	15.1025%	63078	417667	630464	-229	-290			8.3530%			0				19086	630575								0	0	0		0		44393	15.1025%	1	0	63250	401	0	0	-229	0	0	0		0	63078	0	0	63078	0	0	0	0	0	0	0	0	0	5223	0	401	0			
3280625																																																																																				1562101	0				11.0389%			171673		1555170	-1215	0						0	0	0	0	89418	1572880	0	0.0000%	295702	0	2837	298539	19.1114%	0	0	0	0	1		99965		1	0	188168	2875	2269	12566	-1215	0	0	0		0	171673	0	0	171673	0	0	0	0	0	0						17710	0	0		
3281510																																																																																						321289	20935	20935	11.7029%	15.5515%	14.5382%	300354	2065969	2566493	-6294	0			7.5515%			0				85176	2607888								0	0	0		0		256573	14.5382%	1	0	335455	38838	1200	1357	-6294	0	0	0		0	300354	0	0	300354	0	0	0	0	0	0	0	0	0	20935	0	41395	0			
3282012																																																																																				197894	0				10.9241%			21579		197535	-1342	0						0	0	0	0	15569	198025	0	0.0000%	1728	0	13	1741	0.8798%	0	0	0	0	1		6500		1	0	20727	0	490	0	-1342	0	0	0		0	21579	0	0	21579	0	0	0	0	0	0						490	0	12856		
3284070			19744000	1830000	1830000	9.7197%	13.6470%	12.3821%	17914000	144676900	184306000	-2554000	0			5.6470%						2788000	184324000								0	0	0		15144000	12.3821%	0	15378000	16000	0	2000	-2014000	-2000	0	-538000		0	17914000	0	0	17914000	0	0	0	0	0	0	0	0	0	1830000	0	18000	0																																						0																	0				1																															
3284397																																																																																						2849133	51376	51376	22.0023%	53.7935%	52.8235%	2797757	5296427	12715772	98930	0			45.7935%			0				949475	12715949								0	0	0		0		1848459	52.8235%	1	0	2896864	0	0	0	98930	0	0	0		0	2797934	177	177	2797757	0	0	0	0	177	0	0	0	0	51376	0	177	0			
3284445																																																																																						116282	8209	8209	10.9302%	17.8353%	16.5762%	108073	651976	988757	-907	0			9.8353%			0				55407	1010252								0	0	0		0		74161	16.5762%	1	0	128661	21440	55	0	-907	0	0	0		0	108073	0	0	108073	0	0	0	0	0	0	0	0	0	8209	0	21495	0			
3284490																																																																																						184749	12686	12686	11.0888%	18.2285%	16.9768%	172063	1013519	1551689	-1336	0			10.2285%			0				71295	1554324								0	0	0		0		103402	16.9768%	1	0	173361	721	0	1913	-1336	0	0	0		0	172063	0	0	172063	0	0	0	0	0	0	0	0	0	12686	0	2635	0			
3285246																																																																																				72225	0				10.8462%			7684		70845	-58	0						0	0	0	0	4684	70845	0	0.0000%	7924	0	0	7924	10.9713%	0	0	0	0	1		3000		1	0	7626	0	0	0	-58	0	0	0		0	7684	0	0	7684	0	0	0	0	0	0						0	0	0		
3285778																																																																																						27372	1955	1955	9.1106%	15.0340%	13.9602%	25417	182067	278984	-707	0			7.0340%			0				-5138	280560								0	0	0		0		31137	13.4143%	1	0	25292	0	0	1576	-707	0	0	0		0	24423	0	0	24423	994	0	0	994	0	994	0	0	0	1955	0	1576	0			
3286999																																																																																						26879	953	953	10.9137%	20.6104%	19.8796%	25926	130415	237554	0	0			12.6104%			0				16926	237554								0	0	0		0		9000	19.8796%	1	0	25926	0	0	0	0	0	0	0		0	25926	0	0	25926	0	0	0	0	0	0	0	0	0	953	0	0	0			
3287660																																																																																						1856828	80121	80121	11.0602%	16.9388%	16.2079%	1776707	10962012	16063910	-70016	0			8.9388%			0				156707	16063910								0	0	0		0		1620000	16.2079%	1	0	1706691	0	0	0	-70016	0	0	0		0	1776707	0	0	1776707	0	0	0	0	0	0	0	0	0	80121	0	0	0			
3288452																																																																																						86384	8455	8455	8.6611%	12.3742%	11.1631%	77929	698097	899755	-2316	0			4.3742%			0				29929	899954								0	0	0		0		48199	11.1631%	1	0	75812	0	199	0	-2316	0	0	0		0	77929	0	0	77929	0	0	0	0	0	0	0	0	0	8455	0	199	0			
3290240																																																																																						131183	7998	7998	8.8509%	14.5815%	13.6925%	123185	899651	1391780	-7077	0			6.5815%			0				90119	1391780								0	0	0		0		33066	13.6925%	1	0	116108	0	0	0	-8869	1792	0	0		0	123185	0	0	123185	0	0	0	0	0	0	0	0	0	7998	0	0	0			
3293540																																																																																				627944	0				12.5134%			78324		625922	-180	0						0	0	0	0	29534	625922	0	0.0000%	17044	0	376	17420	2.7741%	0	0	0	0	1		48790		1	0	78144	0	0	0	-180	0	0	0		0	78324	0	0	78324	0	0	0	0	0	0						0	0	80046		
3296859																																																																																				285730	0				13.5916%			38614		284102	76	0						0	0	0	0	10222	284102	0	0.0000%	26637	0	0	26637	9.3224%	0	0	0	0	1		28392		1	0	38690	0	0	0	76	0	0	0		0	38614	0	0	38614	0	0	0	0	0	0						0	0	0		
3297490																																																																																						103672	7914	7914	12.4247%	16.3761%	15.1260%	95758	633069	770704	-3909	0			8.3761%			0				21687	816321								0	0	0		0		119688	15.1260%	1	0	137466	35029	10588	0	-3909	0	0	0		0	95758	0	0	95758	0	0	0	0	0	0	0	0	0	7914	0	45617	0			
3303298			24083877	2087991	3212991	9.6084%	13.9812%	12.1160%	20870886	172258706	217214944	-2069416	-204956			5.9812%						6371360	224859743								0	0	0		22349205	12.1160%	0	26651149	7603690	92653	71938	-1027235	-158999	-226618	-656565		81474	20870811	0	0	20870811	75	0	0	75	0	75	1125000	0	0	3212991	0	7849755	0																																						0																	0				1																															
3303944																																																																																				403359	0				9.0342%			36647		405648	-1884	0						0	0	0	0	-4485	406545	0	0.0000%	43532	0	254	43786	10.8553%	0	0	0	0	1		42029		1	0	35660	0	0	897	-1884	0	0	0		0	36647	0	0	36647	0	0	0	0	0	0						897	0	0		
3306280																																																																																						120668	13684	13684	8.9388%	11.0493%	9.7963%	106984	1092086	1196845	-1859	0			3.0493%			0				48973	1202393								0	0	0		0		63558	9.7962%	1	0	110672	5087	461	0	-1859	0	0	0		0	106983	0	0	106983	1	0	0	1	0	1	0	0	0	13684	0	5548	0			
3306598																																																																																						34823	2489	2489	11.8784%	17.5421%	16.2883%	32334	198511	272209	-782	0			9.5421%			0				20334	272209								0	0	0		0		12000	16.2883%	1	0	31552	0	0	0	-782	0	0	0		0	32334	0	0	32334	0	0	0	0	0	0	0	0	0	2489	0	0	0			
3308529																																																																																						11743	1100	1100	10.1998%	13.3701%	12.1177%	10643	87830	104345	-676	0			5.3701%			0				-7028	105116								0	0	0		0		18442	12.1177%	1	0	10738	0	0	771	-676	0	0	0		0	10643	0	0	10643	0	0	0	0	0	0	0	0	0	1100	0	771	0			
3308574																																																																																						11626	709	709	12.7583%	17.9098%	16.8176%	10917	64914	85568	0	0			9.9098%			0				-12911	86223								0	0	0		0		24483	16.8176%	1	0	11572	655	0	0	0	0	0	0		0	10917	0	0	10917	0	0	0	0	0	0	0	0	0	709	0	655	0			
3309393																																																																																				345912	0				9.6091%			31773		330657	-1822	0						0	0	0	0	16542	330657	0	0.0000%	26259	0	261	26520	7.6667%	0	0	0	0	1		15231		1	0	29951	0	0	0	-1822	0	0	0		0	31773	0	0	31773	0	0	0	0	0	0						0	0	0		
3309571																																																																																						128549	11812	11812	11.1035%	13.8590%	12.5855%	116737	927551	1051354	-5917	0			5.8590%			0				88021	1051354								0	0	0		0		28715	12.5855%	1	0	110819	0	0	0	-5906	0	0	-12		0	116737	0	0	116737	0	0	0	0	0	0	0	0	0	11812	0	0	0			
3310287																																																																																				38599	0				78.1692%			33526		42889	0	0						0	0	0	0	26889	42889	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6637		1	0	33526	0	0	0	0	0	0	0		0	33526	0	0	33526	0	0	0	0	0	0						0	0	0		
3314043																																																																																						83234	7780	7780	9.2946%	13.4078%	12.1546%	75454	620786	811803	-1002	0			5.4078%			0				13315	817974								0	0	0		0		68310	12.1546%	1	0	80623	4126	562	1483	-1002	0	0	0		0	75454	0	0	75454	0	0	0	0	0	0	0	0	0	7780	0	6171	0			
3314119																																																																																				147028	0				12.0456%			17378		144268	0	0						0	0	0	0	3378	144268	0	0.0000%	15911	0	1352	17263	11.7413%	0	0	0	0	1		14000		1	0	17378	0	0	0	0	0	0	0		0	17378	0	0	17378	0	0	0	0	0	0						0	0	2123		
3316739																																																																																				282688	0				10.4006%			28947		278321	-163	0						0	0	0	0	14923	280573	0	0.0000%	13285	0	120	13405	4.7420%	0	0	0	0	1		16276		1	0	31036	2115	137	0	-163	0	0	0		0	28947	0	0	28947	0	0	0	0	0	0						2252	0	0		
3317192																																																																																						21665	2121	2121	9.3141%	12.2699%	11.0687%	19544	176570	209832	-35	0			4.2699%			0				2121	209832								0	0	0		0		17423	11.0687%	1	0	19509	0	0	0	-35	0	0	0		0	19544	0	0	19544	0	0	0	0	0	0	0	0	0	2121	0	0	0			
3317932																																																																																						1604581	118300	118300	10.8131%	13.3294%	12.3467%	1486281	12037896	13745200	-38049	8080			5.3294%			0				723155	14041640								0	0	0		0		1051486	12.3467%	1	0	1736592	220235	57078	11047	-48156	9255	852	0		0	1486281	0	0	1486281	0	0	0	0	0	0	0	0	0	118300	0	288360	0			
3320781																																																																																				1197423	0				9.9441%			115518		1161679	0	0						0	0	0	0	1153	1180499	0	0.0000%	111175	0	756	111931	9.3477%	0	0	0	0	1		133185		1	0	134338	0	18820	0	0	0	0	0		0	115518	0	0	115518	0	0	0	0	0	0						18820	0	0		
3322468																																																																																				207082	0				18.6056%			36688		197188	0	0						0	0	0	0	10609	197641	0	0.0000%	6264	0	194	6458	3.1186%	0	0	0	0	1		26532		1	0	37141	0	0	453	0	0	0	0		0	36688	0	0	36688	0	0	0	0	0	0						453	0	19636		
3325759																																																																																						427536	45463	45463	9.6901%	11.7609%	10.5103%	382073	3635226	3942921	-3453	0			3.7609%			0				134703	4036409								0	0	0		0		340858	10.5103%	1	0	472108	93459	29	0	-3453	0	0	0		0	382073	0	0	382073	0	0	0	0	0	0	0	0	0	45463	0	93488	0			
3337097																																																																																						287210	17208	17208	13.7648%	20.4502%	19.2249%	270002	1404439	1961535	48	0			12.4502%			0				203537	1964290								0	0	0		0		69220	19.2249%	1	0	272805	2185	570	0	48	0	0	0		0	270002	0	0	270002	0	0	0	0	0	0	0	0	0	17208	0	2755	0			
3340725																																																																																				852770	0				9.5267%			79592		835460	-85	0						0	0	0	0	46437	841577	1442	0.1691%	11441	0	0	11441	1.3416%	0	0	0	0	1		39272		1	0	85624	0	0	6117	-85	0	0	0		0	79592	0	0	79592	0	0	0	0	0	0						6117	0	0		
3340903																																																																																						26141	1856	1856	12.1089%	15.2819%	14.1969%	24285	171059	200555	-2072	0			7.2819%			0				-9449	201071								0	0	0		0		33410	13.7058%	1	0	21889	0	0	516	-2072	0	0	0		0	23445	0	0	23445	840	0	0	840	0	840	0	0	0	1856	0	516	0			
3341393																																																																																						34683	3162	3162	9.3598%	13.7455%	12.4923%	31521	252323	336771	4	0			5.7455%			0				19035	336771								0	0	0		0		12486	12.4923%	1	0	31525	0	0	0	4	0	0	0		0	31521	0	0	31521	0	0	0	0	0	0	0	0	0	3162	0	0	0			
3342671																																																																																				606938	0				9.0593%			53907		595045	-866	0						0	0	0	0	-1937	595402	0	0.0000%	48572	0	116	48688	8.0219%	0	0	0	0	1		56201		1	0	53398	0	0	357	-334	78	0	-610		0	53907	0	0	53907	0	0	0	0	0	0						357	0	0		
3344321																																																																																						258303	26887	26887	8.7324%	11.6725%	10.4575%	231416	2212916	2650091	-10148	0			3.6725%			0				16416	2650091								0	0	0		0		215000	10.4575%	1	0	221268	0	0	0	-10161	13	0	0		0	231416	0	0	231416	0	0	0	0	0	0	0	0	0	26887	0	0	0			
3346633																																																																																				177918	0				11.3477%			21507		189528	-1403	0						0	0	0	0	2505	189926	0	0.0000%	26292	0	43	26335	14.8018%	0	0	0	0	1		19400		1	0	20502	0	0	398	-1403	0	0	0		0	21507	0	0	21507	0	0	0	0	0	0						398	0	0		
3347603																																																																																				495100	0				9.4206%			46154		489925	-3108	0						0	0	0	0	3612	489925	0	0.0000%	63283	0	142	63425	12.8105%	0	0	0	0	1		42542		1	0	43046	0	0	0	-2207	25	0	-926		0	46154	0	0	46154	0	0	0	0	0	0						0	0	0		
3347911																																																																																						42430	1342	1342	9.2724%	39.6224%	38.3692%	41088	107086	443123	529	0			31.6224%			0				9445	443995								0	0	0		0		32515	38.3692%	1	0	42489	0	0	872	529	0	0	0		0	41088	0	0	41088	0	0	0	0	0	0	0	0	0	1342	0	872	0			
3348468																																																																																						82627	6315	6315	9.6938%	16.3572%	15.1070%	76312	505142	787228	-4470	0			8.3572%			0				31873	787310								0	0	0		0		44521	15.1070%	1	0	71924	0	82	0	-5530	1060	0	0		0	76312	0	0	76312	0	0	0	0	0	0	0	0	0	6315	0	82	0			
3348888																																																																																						2105524	174552	174552	10.8749%	13.1407%	12.0514%	1930972	16022863	17756227	-2675	0			5.1407%			0				1651639	17769842								0	0	0		0		292449	12.0482%	1	0	1941413	13615	0	0	-4186	0	0	1512		0	1930472	0	0	1930472	0	0	500	500	0	500	0	0	0	174552	0	13615	0			
3349241																																																																																						73032	5368	5368	8.3806%	11.6382%	10.7827%	67664	627522	807385	-843	0			3.6382%			0				42634	807385								0	0	0		0		25030	10.7827%	1	0	66821	0	0	0	-843	0	0	0		0	67664	0	0	67664	0	0	0	0	0	0	0	0	0	5368	0	0	0			
3350658																																																																																						55036	3437	3437	12.1946%	20.0708%	18.8174%	51599	274209	423131	-1172	0			12.0708%			0				33327	423131								0	0	0		0		18272	18.8174%	1	0	50427	0	0	0	-1172	0	0	0		0	51599	0	0	51599	0	0	0	0	0	0	0	0	0	3437	0	0	0			
3350724																																																																																						168122	16123	16123	9.6476%	13.0395%	11.7890%	151999	1289330	1575518	-4694	0			5.0395%			0				33114	1577056								0	0	0		0		120423	11.7890%	1	0	148843	0	1538	0	-4694	0	0	0		0	151999	0	0	151999	0	0	0	0	0	0	0	0	0	16123	0	1538	0			
3353154																																																																																						7174	0	0	87.4025%	445.5901%	445.5901%	7174	1610	8208	0	0	8208	87.4025%	437.5901%			0				1277	8208								0	0	0		0		5897	445.5901%	1	0	7174	0	0	0	0	0	0	0		0	7174	0	0	7174	0	0	0	0	0	0	0	0	0	0	0	0	0		2.5000%	
3354599																																																																																						109416	11519	11519	8.5973%	11.1399%	9.9671%	97897	982200	1138699	-4866	0			3.1399%			0				21313	1140352								0	0	0		0		78237	9.9671%	1	0	94684	0	0	1653	-4866	0	0	0		0	97897	0	0	97897	0	0	0	0	0	0	0	0	0	11519	0	1653	0			
3356191																																																																																						290969	13805	13805	9.7620%	19.7588%	18.8214%	277164	1472603	2839227	-3060	0			11.7588%			0				173129	2839227								0	0	0		0		104035	18.8214%	1	0	274104	0	0	0	-3060	0	0	0		0	277164	0	0	277164	0	0	0	0	0	0	0	0	0	13805	0	0	0			
3357077																																																																																						27737	1943	1943	10.0740%	14.0092%	13.0278%	25794	197992	256045	0	0			6.0092%			0				1548	256045								0	0	0		0		24246	13.0278%	1	0	25794	0	0	0	0	0	0	0		0	25794	0	0	25794	0	0	0	0	0	0	0	0	0	1943	0	0	0			
3357219																																																																																						296036	28075	28075	9.9981%	13.1841%	11.9337%	267961	2245406	2680122	-11032	0			5.1841%			0				137814	2680868								0	0	0		0		130893	11.9337%	1	0	257675	0	746	0	-10739	-293	0	0		0	267961	0	0	267961	0	0	0	0	0	0	0	0	0	28075	0	746	0			
