"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CRD DERIVTS:NOTL AMTS-CRD OPTIONS-GU	CRD DERIVTS:NOTL AMTS-CRDIT OPTIONS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT ALL OTHR	Loans to depository financial instit	Loans to nondepository financial ins	Loans to mortgage credit intermediar	Loans to business credit intermediar	Loans to private equity fund	Loans to consumer credit intermediar	Other loans to nondepository financi	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
374130								14204	4698																																	6181	831	0	0													
374653	0	0	0	0	0	0	0	45357	86003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																161015	82922	0	0													
374774								0	1545																																	4121	0	0	0													
375043	0	0	0	0	0	0	211500	5329	6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																108053	113885	0	3089													
375379								0	250																																	0	0	0	0													
375650								602	0																																	90	56	0	0													
376237								0	1984																																	328	1104	0	0													
376273	0	0	0	0	0	0	0	2134	43768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37008	44512	0	0													
376442	0	0	0	0	0	0	0	1704	6750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															508	20360	61631	0	0													
376947								132	18																																	5169	18025	0	0													
377663	0	0	0	0	0	0	0	645	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3617	2338	0	0													
377850								8186	425																																	2507	29	0	0													
378044								2770	92																																	606	7646	0	0													
378110								40	350																																	532	940	0	0													
379050								0	0																																	0	3298	0	0													
379153								2888	297																																	2351	3506	0	0													
379470								342	2371																																	0	0	0	0													
379649	0	0	0	0	0	0	0	1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5920	0	0	0													
379920	0	0	0	0	613915	245756	0	664193	1189690	0	0	613915	245756	0	167280	429600	17035	0	0	0	11950	192376	41430	0	0	0	25644	35130	29670	0	0	0	0	0	0	0	29670	0				7325423	1318532	951	874198	95617	66721	0	158855	553005								
380346								526	0																																	3892	4478	0	0													
380458								58339	118717																																	105038	0	0	9179													
380533								4549	7691																																	14012	54335	0	0													
380878								2430	14824																																	8205	0	0	0													
380944								2220	7653																																	11931	8	0	0													
381026	0	0	0	0	0	0	0	94	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																462	1392	0	253													
381932								7302	13234																																	8893	0	0	0													
381950								454	138																																	5285	1713	0	0													
382050	0	0	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36436	3548	0	0													
382069	0	0	0	0	0	0	0	10189	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																842	15532	0	0													
382256								82	0																																	2375	4530	0	0													
382274								0	0																																	0	0	0	0													
382443								702	280																																	3035	12802	0	0													
382537								3974	6007																																	11715	3192	0	0													
382649								1959	24528																																	38700	12528	23169	0													
382658								0	0																																	10583	39247	0	0													
382742								52	8573																																	3529	1012	0	0													
382854	0	0	0	0	0	0	0	1484	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1949	1289	0	0													
384018								1200	20752																																	219133	10588	0	0													
384278	0	0	0	0	0	0	0	17351	77600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37094	13982	0	0													
384353								0	0																																	0	3487	0	0													
384652								8656	37501																																	43573	9677	0	1756													
384830								1769	1811																																	1662	1243	0	0													
385350								2592	0																																	7137	4012	0	0													
385471								1539	632																																	2460	70966	0	0													
385547								1609	152																																	1168	6104	0	0													
385686								0	1984																																	241	5432	0	0													
386432								7569	1146																																	2646	0	0	0													
386450	0	0	0	0	0	0	0	1469	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2020	61804	0	0													
386731								3677	3793																																	9553	6168	0	0													
386825								99	0																																	4282	0	0	0													
387671								14683	13203																																	10984	5509	0	0													
388155								2709	6386																																	1935	2048	0	0													
388258								0	0																																	29	357	0	0													
388557								7426	32615																																	25232	34486	0	0													
388744								11435	1086																																	7150	11553	0	0													
388753								0	302																																	563	3019	0	0													
388874								3205	0																																	0	790	0	0													
389358								3755	400																																	24455	39747	0	0													
389376								365	100																																	2848	0	0	0						Commitment to purchase CD							
390372								4223	0																																	4285	0	0	0													
390840								275	10141																																	17766	8595	0	0													
391418								191	26																																	206	4220	0	0													
391557								653	0																																	51	0	0	0													
391575																																																										
391959								152	500																																	1189	15435	0	0													
391977								10852	20410																																	10971	19172	0	0													
392152								16108	0																																	62	263	0	0													
392255								1860	595																																	2363	2505	0	0													
392778								10400	13386																																	40159	1902	0	3750													
393252								0	0																																	0	53157	0	0													
393355	0	0	0	0	0	0	0	4818	2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5659	5488	0	1000													
393953								4938	34747																																	39188	2012	0	0													
394156								0	0																																	2531	7368	0	0													
394259								416	65																																	8998	73447	0	0													
396057								50	2372																																	2314	1073	0	0													
396244	0	0	0	0	0	0	0	29089	21143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1430	0	0	0													
396253								89592	16421																																	44034	8809	1192	0						.							
396954								0	0																																	0	11470	0	0													
397456	0	0	0	0	0	0	0	1626	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8015	3051	0	0													
397531								0	54230																																	8398	34	0	0													
397540	0	0	0	0	0	0	0	51143	173771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																131657	18733	0	0													
397559								28641	61789																																	19857	9333	0	0													
397755								10982	225032																																	19778	1108	0	0													
397858								5769	1902																																	683	11	0	0													
398051	0	0	0	0	0	0	0	2942	2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1878	12356	0	0													
398248	0	0	0	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10037	1940	0	0													
398668																																																										
398837								5423	4012																																	1658	4516	0	0													
399357								0	0																																	0	14238	0	0													
399517	0	0	0	0	62780	25192	0	30376	553751	0	0	62780	25192	0	7647	42033	13100	0	0	0	0	25192	0	0	0	0																508250	116621	0	7089						FHLB of Pittsburgh letter of credit							
399731	0	0	0	0	0	0	0	769	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1296	2530	0	0													
399973								2778	2601																																	2962	471	0	0													
400057								1526	3923																																	4042	21220	0	0													
400141								3148	22198																																	39617	21848	0	0													
400365								5203	9014																																	8650	1068	0	0													
400767								0	1285																																	0	409	0	0													
401072								218	22																																	0	0	0	0													
401559								0	486																																	1766	5729	0	0													
401755								10849	9921																																	6238	35684	0	0													
401906								1497	19416																																	6419	2795	0	0													
401951								9765	105																																	2202	7	0	0													
402846								0	0																																	709	5671	0	0													
402873								569	0																																	0	50	0	0													
403067								3175	0																																	9129	5901	0	0													
403151	0	0	0	0	0	0	45000	17460	37601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																169015	293102	0	17713													
403179								22297	28167																																	24874	2414	0	8049													
403254								0	0																																	0	0	0	0													
403656								0	0																																	62	0	0	1308													
403946								13437	84326																																	72925	6961	0	9000													
404653								713	25250																																	46371	0	0	0													
404943								471	765																																	359	5866	0	0						ICS deposits - one way sell							
406022								5203	11282																																	19765	2333	0	0													
406059								27851	39659																																	39523	7790	0	12305													
406666								4297	4785																																	20477	3257	0	0													
406974								12133	14890																																	5531	5434	0	0													
407168								2456	2060																																	3315	14103	0	211													
407506								29446	143970																																	210461	25702	0	400													
407645								2865	1449																																	27583	9629	0	0													
408642								0	80003																																	4985	3931	0	462916													
408875								0	9986																																	86933	0	0	29687													
409265								101	1422																																	1842	4002	0	0													
410159								0	0																																	408	1170	0	0													
410560								199	139																																	17365	51270	0	0													
410748	0	0	0	0	0	0	49241	5405	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5035	3500	0	0													
